locus_tag	ftype	length_bp	gene	EC_number	COG	product
BIJEODOL_00852	CDS	840	ppgK	2.7.1.63	COG1940	Polyphosphate glucokinase
BIJEODOL_00853	CDS	1206		3.5.4.40	COG0402	Aminodeoxyfutalosine deaminase
BIJEODOL_00854	CDS	222	rpmE		COG0254	50S ribosomal protein L31
BIJEODOL_00855	CDS	1017	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
BIJEODOL_00856	CDS	636				hypothetical protein
BIJEODOL_00857	CDS	1290	icl	4.1.3.1	COG2224	Isocitrate lyase
BIJEODOL_00858	CDS	864				hypothetical protein
BIJEODOL_00859	CDS	843			COG0664	Cyclic nucleotide-gated potassium channel
BIJEODOL_00860	CDS	435				hypothetical protein
BIJEODOL_00861	CDS	873	yeeZ		COG0451	Protein YeeZ
BIJEODOL_00862	CDS	177				hypothetical protein
BIJEODOL_00863	CDS	906				hypothetical protein
BIJEODOL_00864	CDS	642				Transcriptional regulator LdrP
BIJEODOL_00865	CDS	1098				hypothetical protein
BIJEODOL_00866	CDS	1050				hypothetical protein
BIJEODOL_00867	CDS	1857				hypothetical protein
BIJEODOL_00868	CDS	582				hypothetical protein
BIJEODOL_00869	CDS	540				hypothetical protein
BIJEODOL_00870	CDS	1434	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
BIJEODOL_00871	CDS	519	yfiT_1	3.-.-.-		Putative metal-dependent hydrolase YfiT
BIJEODOL_00872	CDS	588				hypothetical protein
BIJEODOL_00873	CDS	903				hypothetical protein
BIJEODOL_00874	CDS	2031				hypothetical protein
BIJEODOL_00875	CDS	681	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
BIJEODOL_00876	CDS	528	bcp_1	1.11.1.15	COG1225	Putative peroxiredoxin
BIJEODOL_00877	CDS	420		3.1.2.-	COG2050	Putative esterase
BIJEODOL_00878	CDS	1128				hypothetical protein
BIJEODOL_00879	CDS	501				hypothetical protein
BIJEODOL_00880	CDS	318				hypothetical protein
BIJEODOL_00881	CDS	942	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
BIJEODOL_00882	tmRNA	349	ssrA			transfer-messenger RNA, SsrA
BIJEODOL_00883	tRNA	85				tRNA-Leu(taa)
BIJEODOL_00884	CDS	117				hypothetical protein
BIJEODOL_00885	CDS	591	mglA		COG1100	Mutual gliding-motility protein MglA
BIJEODOL_00886	CDS	486				hypothetical protein
BIJEODOL_00887	CDS	1911				hypothetical protein
BIJEODOL_00888	CDS	579	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
BIJEODOL_00889	CDS	429				hypothetical protein
BIJEODOL_00890	CDS	666				hypothetical protein
BIJEODOL_00891	CDS	804				hypothetical protein
BIJEODOL_00892	CDS	483		4.1.3.17	COG0684	4-hydroxy-4-methyl-2-oxoglutarate aldolase
BIJEODOL_00893	CDS	1179	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
BIJEODOL_00894	CDS	1647	crtI	1.3.99.31	COG1233	Phytoene desaturase (lycopene-forming)
BIJEODOL_00895	CDS	927	crtB	2.5.1.32		15-cis-phytoene synthase
BIJEODOL_00896	CDS	846				hypothetical protein
BIJEODOL_00897	CDS	882				hypothetical protein
BIJEODOL_00898	CDS	399	zur		COG0735	Zinc-specific metallo-regulatory protein
BIJEODOL_00899	CDS	1095	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BIJEODOL_00900	CDS	900	folD		COG0190	Bifunctional protein FolD protein
BIJEODOL_00901	CDS	1533	purH		COG0138	Bifunctional purine biosynthesis protein PurH
BIJEODOL_00902	CDS	579				hypothetical protein
BIJEODOL_00903	CDS	1233			COG3385	IS4 family transposase ISDra7
BIJEODOL_00904	CDS	600				hypothetical protein
BIJEODOL_00905	CDS	1005	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
BIJEODOL_00906	CDS	1335	oah1	2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase 1
BIJEODOL_00907	tRNA	77				tRNA-Ile(gat)
BIJEODOL_00908	CDS	732				hypothetical protein
BIJEODOL_00909	CDS	1377	pepN	3.4.11.2	COG0308	Aminopeptidase N
BIJEODOL_00910	CDS	474				hypothetical protein
BIJEODOL_00911	CDS	345				hypothetical protein
BIJEODOL_00912	CDS	543	pyrE_3	2.4.2.10		Orotate phosphoribosyltransferase
BIJEODOL_00913	CDS	105				hypothetical protein
BIJEODOL_00914	CDS	2445	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
BIJEODOL_00915	CDS	540				hypothetical protein
BIJEODOL_00916	CDS	450				hypothetical protein
BIJEODOL_00917	CDS	885	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
BIJEODOL_00918	CDS	753	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
BIJEODOL_00919	CDS	510	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
BIJEODOL_00920	CDS	261	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
BIJEODOL_00921	CDS	408				hypothetical protein
BIJEODOL_00922	CDS	318				hypothetical protein
BIJEODOL_00923	CDS	762			COG1652	putative protein
BIJEODOL_00924	CDS	258				hypothetical protein
BIJEODOL_00925	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
BIJEODOL_00926	CDS	585	desR_1		COG2197	Transcriptional regulatory protein DesR
BIJEODOL_00927	CDS	1101				hypothetical protein
BIJEODOL_00928	CDS	684	ybhL		COG0670	Inner membrane protein YbhL
BIJEODOL_00929	CDS	1506				hypothetical protein
BIJEODOL_00930	CDS	366				hypothetical protein
BIJEODOL_00931	CDS	774	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
BIJEODOL_00932	CDS	510				hypothetical protein
BIJEODOL_00933	CDS	1185				hypothetical protein
BIJEODOL_00934	CDS	540	rnhA	3.1.26.4		Ribonuclease H
BIJEODOL_00935	CDS	450				hypothetical protein
BIJEODOL_00936	CDS	312	rbfA			Ribosome-binding factor A
BIJEODOL_00937	CDS	429		3.1.-.-	COG0824	Putative esterase
BIJEODOL_00938	CDS	1632				hypothetical protein
BIJEODOL_00939	CDS	1110				hypothetical protein
BIJEODOL_00940	CDS	2094	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
BIJEODOL_00941	CDS	261				hypothetical protein
BIJEODOL_00942	CDS	438				hypothetical protein
BIJEODOL_00943	CDS	789				hypothetical protein
BIJEODOL_00944	CDS	483				hypothetical protein
BIJEODOL_00945	CDS	1986				hypothetical protein
BIJEODOL_00946	CDS	4641	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
BIJEODOL_00947	CDS	3480	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
BIJEODOL_00948	CDS	336				hypothetical protein
BIJEODOL_00949	CDS	897	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
BIJEODOL_00950	CDS	1083	sigA		COG0568	RNA polymerase sigma factor SigA
BIJEODOL_00951	CDS	1458				hypothetical protein
BIJEODOL_00952	CDS	1065				hypothetical protein
BIJEODOL_00953	CDS	1140				hypothetical protein
BIJEODOL_00954	CDS	264				hypothetical protein
BIJEODOL_00955	CDS	1101	mdeA	4.4.1.11		L-methionine gamma-lyase
BIJEODOL_00956	tRNA	86				tRNA-Leu(tag)
BIJEODOL_00957	tRNA	77				tRNA-His(gtg)
BIJEODOL_00958	CDS	1281	acrC_1	1.3.1.95		Acryloyl-CoA reductase (NADH)
BIJEODOL_00959	CDS	285				hypothetical protein
BIJEODOL_00960	CDS	639				hypothetical protein
BIJEODOL_00961	CDS	1002				hypothetical protein
BIJEODOL_00962	CDS	1260				hypothetical protein
BIJEODOL_00963	CDS	735	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
BIJEODOL_00964	CDS	726	nth_1	4.2.99.18	COG0177	Endonuclease III
BIJEODOL_00965	CDS	264	acyP	3.6.1.7	COG1254	Acylphosphatase
BIJEODOL_00966	CDS	972	php		COG1735	Phosphotriesterase homology protein
BIJEODOL_00967	CDS	1017	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
BIJEODOL_00968	CDS	1935	ams	2.4.1.4	COG0366	Amylosucrase
BIJEODOL_00969	CDS	747				hypothetical protein
BIJEODOL_00970	CDS	1092	apaH_2	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
BIJEODOL_00971	CDS	1041	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
BIJEODOL_00972	CDS	1791	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
BIJEODOL_00973	CDS	1188				hypothetical protein
BIJEODOL_00974	CDS	705	rex		COG2344	Redox-sensing transcriptional repressor Rex
BIJEODOL_00975	CDS	621				hypothetical protein
BIJEODOL_00976	CDS	1257	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
BIJEODOL_00977	CDS	813	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
BIJEODOL_00978	CDS	330				hypothetical protein
BIJEODOL_00979	CDS	357	trxA		COG0526	Thioredoxin
BIJEODOL_00980	CDS	588				hypothetical protein
BIJEODOL_00981	CDS	1032				hypothetical protein
BIJEODOL_00982	CDS	429				hypothetical protein
BIJEODOL_00983	CDS	453				hypothetical protein
BIJEODOL_00984	CDS	459				hypothetical protein
BIJEODOL_00985	CDS	1140	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
BIJEODOL_00986	CDS	795	sdhB_2	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
BIJEODOL_00987	CDS	1752	sdhA_2	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
BIJEODOL_00988	CDS	378				hypothetical protein
BIJEODOL_00989	CDS	357				hypothetical protein
BIJEODOL_00990	CDS	234				hypothetical protein
BIJEODOL_00991	CDS	837				hypothetical protein
BIJEODOL_00992	CDS	1566	xylG	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
BIJEODOL_00993	CDS	999	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
BIJEODOL_00994	CDS	1038	dppB_2		COG0601	Dipeptide transport system permease protein DppB
BIJEODOL_00995	CDS	1092				hypothetical protein
BIJEODOL_00996	CDS	762				hypothetical protein
BIJEODOL_00997	CDS	594				hypothetical protein
BIJEODOL_00998	CDS	1047	lysY	1.2.1.-	COG0002	[LysW]-L-2-aminoadipate 6-phosphate reductase
BIJEODOL_00999	CDS	1530				hypothetical protein
BIJEODOL_01000	CDS	1590	alkJ	1.1.99.-		Alcohol dehydrogenase [acceptor]
BIJEODOL_01001	CDS	3777	metH	2.1.1.13	COG0646	Methionine synthase
BIJEODOL_01002	CDS	624				hypothetical protein
BIJEODOL_01003	CDS	741				hypothetical protein
BIJEODOL_01004	CDS	1287				hypothetical protein
BIJEODOL_01005	CDS	954	etfA		COG2025	Electron transfer flavoprotein subunit alpha
BIJEODOL_01006	CDS	762	etfB			Electron transfer flavoprotein subunit beta
BIJEODOL_01007	CDS	696				hypothetical protein
BIJEODOL_01008	CDS	408				hypothetical protein
BIJEODOL_01009	CDS	573				hypothetical protein
BIJEODOL_01010	CDS	504				hypothetical protein
BIJEODOL_01011	CDS	1119	prfA		COG0216	Peptide chain release factor 1
BIJEODOL_01012	CDS	1401	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
BIJEODOL_01013	CDS	1227				IS200/IS605 family transposase ISDra2
BIJEODOL_01014	CDS	396				hypothetical protein
BIJEODOL_01015	CDS	1179	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
BIJEODOL_01016	CDS	1035				hypothetical protein
BIJEODOL_01017	CDS	612				hypothetical protein
BIJEODOL_01018	CDS	1125		2.7.7.-	COG0617	CC-adding tRNA nucleotidyltransferase
BIJEODOL_01019	CDS	255				hypothetical protein
BIJEODOL_01020	CDS	420				hypothetical protein
BIJEODOL_01021	CDS	597	htrA			Putative serine protease HtrA
BIJEODOL_01022	CDS	960	hslO			33 kDa chaperonin
BIJEODOL_01023	CDS	1944	dppA_2		COG0747	Periplasmic dipeptide transport protein
BIJEODOL_01024	CDS	678	liaR		COG2197	Transcriptional regulatory protein LiaR
BIJEODOL_01025	CDS	483				hypothetical protein
BIJEODOL_01026	CDS	483				hypothetical protein
BIJEODOL_01027	CDS	630	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BIJEODOL_01028	CDS	1155		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
BIJEODOL_01029	CDS	1350	cdr	1.8.1.14		Coenzyme A disulfide reductase
BIJEODOL_01030	CDS	351				hypothetical protein
BIJEODOL_01031	CDS	339				hypothetical protein
BIJEODOL_01032	CDS	348				hypothetical protein
BIJEODOL_01033	CDS	783				hypothetical protein
BIJEODOL_01034	CDS	1053	apbC		COG0489	Iron-sulfur cluster carrier protein
BIJEODOL_01035	CDS	678				hypothetical protein
BIJEODOL_01036	CDS	567				hypothetical protein
BIJEODOL_01037	CDS	1101	aroA_1		COG1605	Protein AroA(G)
BIJEODOL_01038	CDS	450	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
BIJEODOL_01039	CDS	600	betI			HTH-type transcriptional regulator BetI
BIJEODOL_01040	CDS	312	gdx_1		COG2076	Guanidinium exporter
BIJEODOL_01041	CDS	342	gdx_2		COG2076	Guanidinium exporter
BIJEODOL_01042	CDS	1122				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
BIJEODOL_01043	CDS	501	nudF_1	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
BIJEODOL_01044	CDS	894	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
BIJEODOL_01045	CDS	1305				hypothetical protein
BIJEODOL_01046	CDS	303				hypothetical protein
BIJEODOL_01047	CDS	906	mqnD	4.1.-.-	COG2107	1,4-dihydroxy-6-naphtoate synthase
BIJEODOL_01048	CDS	885	bcrA			Bacitracin transport ATP-binding protein BcrA
BIJEODOL_01049	CDS	774				hypothetical protein
BIJEODOL_01050	CDS	438				hypothetical protein
BIJEODOL_01051	CDS	855				hypothetical protein
BIJEODOL_01052	CDS	1332	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
BIJEODOL_01053	CDS	165				hypothetical protein
BIJEODOL_01054	CDS	798	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
BIJEODOL_01055	CDS	1197				hypothetical protein
BIJEODOL_01056	CDS	1569	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
BIJEODOL_01057	CDS	1968	ftsH_3	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
BIJEODOL_01058	CDS	504				hypothetical protein
BIJEODOL_01059	CDS	987				hypothetical protein
BIJEODOL_01060	CDS	462				hypothetical protein
BIJEODOL_01061	CDS	516	yfiT_2	3.-.-.-		Putative metal-dependent hydrolase YfiT
BIJEODOL_01062	CDS	480	nudC_4	3.6.1.22		NADH pyrophosphatase
BIJEODOL_01063	CDS	1365		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
BIJEODOL_01064	CDS	210				hypothetical protein
BIJEODOL_01065	CDS	537	artP		COG0834	Arginine-binding extracellular protein ArtP
BIJEODOL_01066	CDS	651	artQ		COG0765	Arginine transport system permease protein ArtQ
BIJEODOL_01067	CDS	486				hypothetical protein
BIJEODOL_01068	CDS	1137	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
BIJEODOL_01069	CDS	1062	hmo	1.1.3.46		4-hydroxymandelate oxidase
BIJEODOL_01070	CDS	771	zupT		COG0428	Zinc transporter ZupT
BIJEODOL_01071	CDS	414				hypothetical protein
BIJEODOL_01072	CDS	759	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BIJEODOL_01073	CDS	840	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
BIJEODOL_01074	CDS	1416				hypothetical protein
BIJEODOL_01075	CDS	990	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BIJEODOL_01076	CDS	1155			COG0683	Leu/Ile/Val-binding protein 
BIJEODOL_01077	CDS	714	mutS_1		COG0249	DNA mismatch repair protein MutS
BIJEODOL_01078	CDS	147				hypothetical protein
BIJEODOL_01079	CDS	1653	mutS_2		COG0249	DNA mismatch repair protein MutS
BIJEODOL_01080	CDS	438				hypothetical protein
BIJEODOL_01081	CDS	1008				hypothetical protein
BIJEODOL_01082	CDS	333				hypothetical protein
BIJEODOL_01083	CDS	321				hypothetical protein
BIJEODOL_01084	CDS	759				hypothetical protein
BIJEODOL_01085	CDS	318				hypothetical protein
BIJEODOL_01086	CDS	2559	clpB		COG0542	Chaperone protein ClpB
BIJEODOL_01087	CDS	426				hypothetical protein
BIJEODOL_01088	CDS	483				hypothetical protein
BIJEODOL_01089	CDS	303				hypothetical protein
BIJEODOL_01090	CDS	552				hypothetical protein
BIJEODOL_01091	CDS	546				hypothetical protein
BIJEODOL_01092	CDS	675				hypothetical protein
BIJEODOL_01093	CDS	711				hypothetical protein
BIJEODOL_01094	CDS	195				hypothetical protein
BIJEODOL_01095	CDS	1308	aspS2	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
BIJEODOL_01096	CDS	1284	mdtG			Multidrug resistance protein MdtG
BIJEODOL_01097	CDS	993	mshD_2	2.3.1.189		Mycothiol acetyltransferase
BIJEODOL_01098	CDS	897				hypothetical protein
BIJEODOL_01099	CDS	603				hypothetical protein
BIJEODOL_01100	CDS	864		3.6.-.-	COG1703	putative GTPase
BIJEODOL_01101	CDS	990		1.3.1.103		2-haloacrylate reductase
BIJEODOL_01102	CDS	657				hypothetical protein
BIJEODOL_01103	CDS	1074				hypothetical protein
BIJEODOL_01104	CDS	1026	prsA_2	5.2.1.8		Foldase protein PrsA
BIJEODOL_01105	CDS	270				hypothetical protein
BIJEODOL_01106	CDS	570				hypothetical protein
BIJEODOL_01107	CDS	207				hypothetical protein
BIJEODOL_01108	CDS	237				hypothetical protein
BIJEODOL_01109	CDS	837	mmgB_1	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
BIJEODOL_01110	CDS	432				hypothetical protein
BIJEODOL_01111	CDS	600		3.4.21.-	COG3340	putative peptidase
BIJEODOL_01112	CDS	318				hypothetical protein
BIJEODOL_01113	CDS	1182	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
BIJEODOL_01114	CDS	729				hypothetical protein
BIJEODOL_01115	CDS	1146				hypothetical protein
BIJEODOL_01116	CDS	1182	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
BIJEODOL_01117	CDS	1206				hypothetical protein
BIJEODOL_01118	CDS	807	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
BIJEODOL_01119	CDS	258				hypothetical protein
BIJEODOL_01120	CDS	660				hypothetical protein
BIJEODOL_01121	CDS	729				hypothetical protein
BIJEODOL_01122	CDS	576	hpf		COG1544	Ribosome hibernation promotion factor
BIJEODOL_01123	CDS	711				hypothetical protein
BIJEODOL_01124	CDS	2136	mcm_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
BIJEODOL_01125	CDS	756				hypothetical protein
BIJEODOL_01126	CDS	1056	alr	5.1.1.1	COG0787	Alanine racemase
BIJEODOL_01127	CDS	861	fni	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
BIJEODOL_01128	CDS	120				hypothetical protein
BIJEODOL_01129	CDS	867				hypothetical protein
BIJEODOL_01130	CDS	1080	recF		COG1195	DNA replication and repair protein RecF
BIJEODOL_01131	CDS	1071				hypothetical protein
BIJEODOL_01132	CDS	486				hypothetical protein
BIJEODOL_01133	CDS	495				hypothetical protein
BIJEODOL_01134	CDS	1026	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
BIJEODOL_01135	CDS	282				hypothetical protein
BIJEODOL_01136	CDS	231				hypothetical protein
BIJEODOL_01137	CDS	1389	aroA_2	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
BIJEODOL_01138	CDS	699	gpmB_2	5.4.2.-		phosphoglycerate mutase GpmB
BIJEODOL_01139	CDS	1041				hypothetical protein
BIJEODOL_01140	CDS	594				hypothetical protein
BIJEODOL_01141	CDS	903				hypothetical protein
BIJEODOL_01142	CDS	753	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
BIJEODOL_01143	CDS	978	czcD			Metal cation efflux system protein CzcD
BIJEODOL_01144	CDS	2274	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BIJEODOL_01145	CDS	288				hypothetical protein
BIJEODOL_01146	CDS	1344	radA	3.6.4.-	COG1066	DNA repair protein RadA
BIJEODOL_01147	CDS	1251	pyrC	3.5.2.3	COG0044	Dihydroorotase
BIJEODOL_01148	CDS	543				hypothetical protein
BIJEODOL_01149	CDS	465				hypothetical protein
BIJEODOL_01150	CDS	945	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
BIJEODOL_01151	CDS	552	pyrR		COG2065	Bifunctional protein PyrR
BIJEODOL_01152	CDS	228				hypothetical protein
BIJEODOL_01153	CDS	414				hypothetical protein
BIJEODOL_01154	CDS	492				hypothetical protein
BIJEODOL_01155	CDS	489				hypothetical protein
BIJEODOL_01156	CDS	498				18 kDa heat shock protein
BIJEODOL_01157	CDS	1188				hypothetical protein
BIJEODOL_01158	CDS	1026				hypothetical protein
BIJEODOL_01159	CDS	2244	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
BIJEODOL_01160	CDS	1023				hypothetical protein
BIJEODOL_01161	CDS	729				hypothetical protein
BIJEODOL_01162	tRNA	77				tRNA-Pro(cgg)
BIJEODOL_01163	CDS	1185	buk2	2.7.2.7	COG3426	Butyrate kinase 2
BIJEODOL_01164	CDS	381				hypothetical protein
BIJEODOL_01165	CDS	1119				hypothetical protein
BIJEODOL_01166	CDS	1281	murA2	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
BIJEODOL_01167	CDS	1272				hypothetical protein
BIJEODOL_01168	CDS	348				hypothetical protein
BIJEODOL_01169	CDS	255				hypothetical protein
BIJEODOL_01170	CDS	2046				hypothetical protein
BIJEODOL_01171	CDS	1215				hypothetical protein
BIJEODOL_01172	CDS	705				hypothetical protein
BIJEODOL_01173	CDS	609				hypothetical protein
BIJEODOL_01174	CDS	1350	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
BIJEODOL_01175	CDS	951	hemH	4.99.1.1	COG0276	Ferrochelatase
BIJEODOL_01176	CDS	1782	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
BIJEODOL_01177	CDS	1179	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
BIJEODOL_01178	CDS	162				hypothetical protein
BIJEODOL_01179	CDS	657				hypothetical protein
BIJEODOL_01180	CDS	360				hypothetical protein
BIJEODOL_01181	CDS	972	mshD_3	2.3.1.189		Mycothiol acetyltransferase
BIJEODOL_01182	CDS	765				hypothetical protein
BIJEODOL_01183	CDS	396				hypothetical protein
BIJEODOL_01184	CDS	375				hypothetical protein
BIJEODOL_01185	CDS	1464	nplT	3.2.1.135		Neopullulanase
BIJEODOL_01186	CDS	1149				hypothetical protein
BIJEODOL_01187	CDS	288				hypothetical protein
BIJEODOL_01188	CDS	618				hypothetical protein
BIJEODOL_01189	CDS	744				hypothetical protein
BIJEODOL_01190	CDS	1821	lepA	3.6.5.-	COG0481	Elongation factor 4
BIJEODOL_01191	CDS	555				hypothetical protein
BIJEODOL_01192	CDS	882	pheA			Bifunctional chorismate mutase/prephenate dehydratase
BIJEODOL_01193	CDS	492	khtT		COG0490	K(+)/H(+) antiporter subunit KhtT
BIJEODOL_01194	CDS	1152	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
BIJEODOL_01195	CDS	1380	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
BIJEODOL_01196	CDS	816	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
BIJEODOL_01197	CDS	741	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
BIJEODOL_01198	CDS	1347	allB	3.5.2.5	COG0044	Allantoinase
BIJEODOL_01199	CDS	1251	hyuC	3.5.1.87		N-carbamoyl-L-amino-acid hydrolase
BIJEODOL_01200	CDS	1392	aceB_1	2.3.3.9	COG2225	Malate synthase A
BIJEODOL_01201	CDS	804	kdgR			Pectin degradation repressor protein KdgR
BIJEODOL_01202	CDS	231	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
BIJEODOL_01203	CDS	1035				hypothetical protein
BIJEODOL_01204	CDS	243				hypothetical protein
BIJEODOL_01205	CDS	567	pucL		COG3195	Uric acid degradation bifunctional protein PucL
BIJEODOL_01206	CDS	534	mprA_2		COG1846	Transcriptional repressor MprA
BIJEODOL_01207	CDS	894	uox	1.7.3.3		Uricase
BIJEODOL_01208	CDS	360	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
BIJEODOL_01209	CDS	477	greA		COG0782	Transcription elongation factor GreA
BIJEODOL_01210	CDS	1074	pilT_2		COG2805	Twitching mobility protein
BIJEODOL_01211	CDS	918	panC	6.3.2.1	COG0414	Pantothenate synthetase
BIJEODOL_01212	CDS	372				hypothetical protein
BIJEODOL_01213	CDS	585				hypothetical protein
BIJEODOL_01214	CDS	603			COG0586	putative membrane protein
BIJEODOL_01215	CDS	843	nudC_5	3.6.1.22	COG2816	NADH pyrophosphatase
BIJEODOL_01216	CDS	1140				hypothetical protein
BIJEODOL_01217	CDS	783				hypothetical protein
BIJEODOL_01218	CDS	1023				hypothetical protein
BIJEODOL_01219	CDS	897				Protein
BIJEODOL_01220	CDS	975	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
BIJEODOL_01221	CDS	3435	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
BIJEODOL_01222	CDS	1152	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
BIJEODOL_01223	CDS	249				hypothetical protein
BIJEODOL_01224	CDS	423	yhfA		COG1765	Protein YhfA
BIJEODOL_01225	CDS	837				hypothetical protein
BIJEODOL_01226	CDS	1587	clsB	2.7.8.-		Cardiolipin synthase B
BIJEODOL_01227	CDS	510				hypothetical protein
BIJEODOL_01228	CDS	414				hypothetical protein
BIJEODOL_01229	CDS	525		2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
BIJEODOL_01230	CDS	627	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
BIJEODOL_01231	CDS	585	nudL	3.6.1.-		putative Nudix hydrolase NudL
BIJEODOL_01232	CDS	1044				hypothetical protein
BIJEODOL_01233	CDS	801				hypothetical protein
BIJEODOL_01234	CDS	1335				hypothetical protein
BIJEODOL_01235	CDS	1653	bhbA	5.4.99.2		Methylmalonyl-CoA mutase
BIJEODOL_01236	CDS	621				hypothetical protein
BIJEODOL_01237	CDS	1305		2.7.7.-	COG0617	A-adding tRNA nucleotidyltransferase
BIJEODOL_01238	CDS	1107				hypothetical protein
BIJEODOL_01239	CDS	696				hypothetical protein
BIJEODOL_01240	CDS	501				hypothetical protein
BIJEODOL_01241	CDS	825				hypothetical protein
BIJEODOL_01242	CDS	984			COG3385	IS4 family transposase ISDra1
BIJEODOL_01243	CDS	1782	typA		COG1217	GTP-binding protein TypA/BipA
BIJEODOL_01244	CDS	573	yraA	3.2.-.-	COG0693	Putative cysteine protease YraA
