locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCJLMEGC_00385	CDS	1122	hemW		COG0635	Heme chaperone HemW
LCJLMEGC_00386	CDS	1776				hypothetical protein
LCJLMEGC_00387	CDS	717	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
LCJLMEGC_00388	CDS	936				hypothetical protein
LCJLMEGC_00389	CDS	519	hctB			Histone H1-like protein HC2
LCJLMEGC_00390	CDS	1500	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
LCJLMEGC_00391	CDS	483				Single-stranded DNA-binding protein
LCJLMEGC_00392	CDS	501				hypothetical protein
LCJLMEGC_00393	CDS	1995	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
LCJLMEGC_00394	CDS	819				hypothetical protein
LCJLMEGC_00395	CDS	1014	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
LCJLMEGC_00396	CDS	573	dcd	3.5.4.13		dCTP deaminase
LCJLMEGC_00397	CDS	399				hypothetical protein
LCJLMEGC_00398	CDS	1236				hypothetical protein
LCJLMEGC_00399	CDS	1215				hypothetical protein
LCJLMEGC_00400	CDS	1116	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
LCJLMEGC_00401	CDS	738	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
LCJLMEGC_00402	CDS	171				hypothetical protein
LCJLMEGC_00403	CDS	648				hypothetical protein
LCJLMEGC_00404	CDS	774				hypothetical protein
LCJLMEGC_00405	CDS	393				hypothetical protein
LCJLMEGC_00406	CDS	1110	mutY	3.2.2.31		Adenine DNA glycosylase
LCJLMEGC_00407	CDS	699				hypothetical protein
LCJLMEGC_00408	CDS	1020				hypothetical protein
LCJLMEGC_00409	CDS	747				hypothetical protein
LCJLMEGC_00410	CDS	900	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
LCJLMEGC_00411	CDS	888				hypothetical protein
LCJLMEGC_00412	CDS	480				hypothetical protein
LCJLMEGC_00413	CDS	486				hypothetical protein
LCJLMEGC_00414	CDS	699	dinG_1	3.1.-.-		3'-5' exonuclease DinG
LCJLMEGC_00415	CDS	780	mqnD	4.1.-.-	COG2107	1,4-dihydroxy-6-naphtoate synthase
LCJLMEGC_00416	CDS	660				hypothetical protein
LCJLMEGC_00417	CDS	1980	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LCJLMEGC_00418	CDS	975	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
LCJLMEGC_00419	CDS	1215				hypothetical protein
LCJLMEGC_00420	CDS	303	hupA		COG0776	DNA-binding protein HU 1
LCJLMEGC_00421	tRNA	76				tRNA-Arg(cct)
LCJLMEGC_00422	CDS	717	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
LCJLMEGC_00423	CDS	1452	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
LCJLMEGC_00424	CDS	1962	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
LCJLMEGC_00425	CDS	288				hypothetical protein
LCJLMEGC_00426	CDS	894	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
LCJLMEGC_00427	CDS	546				hypothetical protein
LCJLMEGC_00428	CDS	429				hypothetical protein
LCJLMEGC_00429	CDS	1404	dnaA_2		COG0593	Chromosomal replication initiator protein DnaA
LCJLMEGC_00430	CDS	588				hypothetical protein
LCJLMEGC_00431	CDS	579				hypothetical protein
LCJLMEGC_00432	CDS	1512	nqrB	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit B
LCJLMEGC_00433	CDS	963	nqrC	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit C
LCJLMEGC_00434	CDS	642	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
LCJLMEGC_00435	CDS	771	nqrE	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit E
LCJLMEGC_00436	CDS	336				hypothetical protein
LCJLMEGC_00437	CDS	306				hypothetical protein
LCJLMEGC_00438	CDS	348	gcvH		COG0509	Glycine cleavage system H protein
LCJLMEGC_00439	CDS	2079				hypothetical protein
LCJLMEGC_00440	CDS	1428		2.7.8.-		Cardiolipin synthase
LCJLMEGC_00441	CDS	720	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
LCJLMEGC_00442	CDS	2538	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
LCJLMEGC_00443	CDS	1086	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
LCJLMEGC_00444	CDS	528				hypothetical protein
LCJLMEGC_00445	CDS	639				hypothetical protein
LCJLMEGC_00446	CDS	951				hypothetical protein
LCJLMEGC_00447	CDS	519				hypothetical protein
LCJLMEGC_00448	CDS	1254				hypothetical protein
LCJLMEGC_00449	CDS	4224	pmp6			putative outer membrane protein pmp6
LCJLMEGC_00450	CDS	2811	pmp7			putative outer membrane protein pmp7
LCJLMEGC_00451	CDS	2793	pmp8_2			putative outer membrane protein pmp8
LCJLMEGC_00452	CDS	2787	pmp9			putative outer membrane protein pmp9
LCJLMEGC_00453	CDS	1110				hypothetical protein
LCJLMEGC_00454	CDS	1377				putative outer membrane protein pmp10
LCJLMEGC_00455	CDS	252				hypothetical protein
LCJLMEGC_00456	CDS	936				putative outer membrane protein pmp10
LCJLMEGC_00457	CDS	2787				putative outer membrane protein pmp11
LCJLMEGC_00458	CDS	1545				putative outer membrane protein pmp12
LCJLMEGC_00459	CDS	2922				putative outer membrane protein pmp13
LCJLMEGC_00460	CDS	2937				putative outer membrane protein pmp14
LCJLMEGC_00461	CDS	870				hypothetical protein
LCJLMEGC_00462	CDS	1209				hypothetical protein
LCJLMEGC_00463	CDS	1749				hypothetical protein
LCJLMEGC_00464	CDS	2055				hypothetical protein
LCJLMEGC_00465	CDS	342				hypothetical protein
LCJLMEGC_00466	CDS	852				hypothetical protein
LCJLMEGC_00467	CDS	798				hypothetical protein
LCJLMEGC_00468	CDS	2019				hypothetical protein
LCJLMEGC_00469	CDS	1170				hypothetical protein
LCJLMEGC_00470	CDS	345				hypothetical protein
LCJLMEGC_00471	CDS	2817				putative outer membrane protein pmp15
LCJLMEGC_00472	CDS	2859				putative outer membrane protein pmp16
LCJLMEGC_00473	CDS	801				hypothetical protein
LCJLMEGC_00474	CDS	924				putative outer membrane protein pmp15
LCJLMEGC_00475	CDS	1131				putative outer membrane protein pmp15
LCJLMEGC_00476	CDS	2841				putative outer membrane protein pmp18
LCJLMEGC_00477	CDS	2328				hypothetical protein
LCJLMEGC_00478	CDS	1527				hypothetical protein
LCJLMEGC_00479	CDS	1770				hypothetical protein
LCJLMEGC_00480	CDS	2163	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
LCJLMEGC_00481	CDS	990				hypothetical protein
LCJLMEGC_00482	CDS	1266	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
LCJLMEGC_00483	CDS	1419	hflX		COG2262	GTPase HflX
LCJLMEGC_00484	CDS	813	rbn_2	3.1.26.11		Ribonuclease BN
LCJLMEGC_00485	CDS	657				hypothetical protein
LCJLMEGC_00486	CDS	1611				hypothetical protein
LCJLMEGC_00487	CDS	780	artJ		COG0834	putative ABC transporter arginine-binding protein ArtJ
LCJLMEGC_00488	CDS	3102				hypothetical protein
LCJLMEGC_00489	CDS	858	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
LCJLMEGC_00490	CDS	195				hypothetical protein
LCJLMEGC_00491	CDS	1335				hypothetical protein
LCJLMEGC_00492	CDS	1632				hypothetical protein
LCJLMEGC_00493	CDS	333		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
LCJLMEGC_00494	CDS	873				hypothetical protein
LCJLMEGC_00495	CDS	2058				hypothetical protein
LCJLMEGC_00496	CDS	1233				hypothetical protein
LCJLMEGC_00497	CDS	222				hypothetical protein
LCJLMEGC_00498	CDS	1194	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
LCJLMEGC_00499	CDS	1023				hypothetical protein
LCJLMEGC_00500	CDS	273				hypothetical protein
LCJLMEGC_00501	CDS	954				hypothetical protein
LCJLMEGC_00502	CDS	1158				hypothetical protein
LCJLMEGC_00503	CDS	1707	proS	6.1.1.15	COG0442	Proline--tRNA ligase
LCJLMEGC_00504	CDS	1161	hrcA		COG1420	Heat-inducible transcription repressor HrcA
LCJLMEGC_00505	CDS	555	grpE		COG0576	Protein GrpE
LCJLMEGC_00506	CDS	1983	dnaK			Chaperone protein DnaK
LCJLMEGC_00507	CDS	2028	rnr	3.1.13.1	COG0557	Ribonuclease R
LCJLMEGC_00508	CDS	591		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
LCJLMEGC_00509	CDS	672				hypothetical protein
LCJLMEGC_00510	CDS	192				hypothetical protein
LCJLMEGC_00511	CDS	162				hypothetical protein
LCJLMEGC_00512	CDS	477	ybeY	3.1.-.-		Endoribonuclease YbeY
LCJLMEGC_00513	CDS	1164				hypothetical protein
LCJLMEGC_00514	CDS	351				hypothetical protein
LCJLMEGC_00515	CDS	1863				hypothetical protein
LCJLMEGC_00516	CDS	234				hypothetical protein
LCJLMEGC_00517	CDS	1110	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
LCJLMEGC_00518	CDS	795	mqnA	4.2.1.151	COG1427	Chorismate dehydratase
LCJLMEGC_00519	CDS	693	menG	2.1.1.163		Demethylmenaquinone methyltransferase
LCJLMEGC_00520	CDS	1563				hypothetical protein
LCJLMEGC_00521	CDS	840				hypothetical protein
LCJLMEGC_00522	CDS	975				hypothetical protein
LCJLMEGC_00523	CDS	774	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
LCJLMEGC_00524	CDS	576	clpP1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
LCJLMEGC_00525	CDS	1494	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
LCJLMEGC_00526	CDS	771				hypothetical protein
LCJLMEGC_00527	CDS	333				hypothetical protein
LCJLMEGC_00528	CDS	1080				hypothetical protein
LCJLMEGC_00529	CDS	765				hypothetical protein
LCJLMEGC_00530	CDS	990	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
LCJLMEGC_00531	CDS	1182	pdhC_2	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
LCJLMEGC_00532	CDS	1245	gltP		COG1301	Proton/glutamate-aspartate symporter
LCJLMEGC_00533	CDS	1098	lpxK	2.7.1.130		Tetraacyldisaccharide 4'-kinase
LCJLMEGC_00534	CDS	798	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
LCJLMEGC_00535	CDS	828	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
LCJLMEGC_00536	CDS	603	ribC	2.5.1.9	COG0307	Riboflavin synthase
LCJLMEGC_00537	CDS	459	nrdR		COG1327	Transcriptional repressor NrdR
LCJLMEGC_00538	CDS	375	yocK		COG1734	General stress protein 16O
LCJLMEGC_00539	CDS	507	lspA	3.4.23.36		Lipoprotein signal peptidase
LCJLMEGC_00540	CDS	1350	alsT_1		COG1115	Amino-acid carrier protein AlsT
LCJLMEGC_00541	CDS	360				hypothetical protein
LCJLMEGC_00542	CDS	303				hypothetical protein
LCJLMEGC_00543	CDS	2844				putative outer membrane protein pmp19
LCJLMEGC_00544	CDS	5172				putative outer membrane protein pmp20
LCJLMEGC_00545	tRNA	89				tRNA-Ser(gga)
LCJLMEGC_00546	CDS	837	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
LCJLMEGC_00547	CDS	738	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
LCJLMEGC_00548	CDS	882	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
LCJLMEGC_00549	CDS	1008	obg	3.6.5.-		GTPase Obg
LCJLMEGC_00550	CDS	255	rpmA		COG0211	50S ribosomal protein L27
LCJLMEGC_00551	CDS	321	rplU		COG0261	50S ribosomal protein L21
LCJLMEGC_00552	tRNA	75				tRNA-Phe(gaa)
LCJLMEGC_00553	CDS	531	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
LCJLMEGC_00554	CDS	1044	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
LCJLMEGC_00555	CDS	318	rpsJ		COG0051	30S ribosomal protein S10
LCJLMEGC_00556	CDS	2085	fusA		COG0480	Elongation factor G
LCJLMEGC_00557	CDS	474	rpsG		COG0049	30S ribosomal protein S7
LCJLMEGC_00558	CDS	408	rpsL		COG0048	30S ribosomal protein S12
LCJLMEGC_00559	CDS	939				hypothetical protein
LCJLMEGC_00560	CDS	270				hypothetical protein
LCJLMEGC_00561	CDS	1938				hypothetical protein
LCJLMEGC_00562	CDS	591				hypothetical protein
LCJLMEGC_00563	CDS	1671	omcB			Large cysteine-rich periplasmic protein OmcB
LCJLMEGC_00564	CDS	273	omcA			Small cysteine-rich outer membrane protein OmcA
LCJLMEGC_00565	CDS	189				hypothetical protein
LCJLMEGC_00566	CDS	1518	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
LCJLMEGC_00567	CDS	537				Early upstream open reading frame
LCJLMEGC_00568	CDS	1122				hypothetical protein
LCJLMEGC_00569	CDS	1767				hypothetical protein
LCJLMEGC_00570	CDS	4209	secD			Protein translocase subunit SecD
LCJLMEGC_00571	CDS	1101				hypothetical protein
LCJLMEGC_00572	CDS	786	uppS	2.5.1.-		Isoprenyl transferase
LCJLMEGC_00573	CDS	927				hypothetical protein
LCJLMEGC_00574	CDS	651	cmk	2.7.4.25	COG0283	Cytidylate kinase
LCJLMEGC_00575	CDS	639	aas_1	6.2.1.20		Bifunctional protein Aas
LCJLMEGC_00576	CDS	1686	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
LCJLMEGC_00577	CDS	1377	murA1	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
LCJLMEGC_00578	CDS	2268				hypothetical protein
LCJLMEGC_00579	CDS	717	yebC		COG0217	putative transcriptional regulatory protein YebC
LCJLMEGC_00580	CDS	555				hypothetical protein
LCJLMEGC_00581	CDS	516				hypothetical protein
LCJLMEGC_00582	CDS	762	prfB			Peptide chain release factor 2
LCJLMEGC_00583	CDS	264				hypothetical protein
LCJLMEGC_00584	CDS	963	lpxG	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
LCJLMEGC_00585	CDS	636	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
LCJLMEGC_00586	CDS	804	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
LCJLMEGC_00587	CDS	693	gph	3.1.3.18		Phosphoglycolate phosphatase
LCJLMEGC_00588	CDS	678				hypothetical protein
LCJLMEGC_00589	tRNA	85				tRNA-Leu(caa)
LCJLMEGC_00590	CDS	321				hypothetical protein
LCJLMEGC_00591	CDS	1095	rcsC	2.7.13.3		Sensor histidine kinase RcsC
LCJLMEGC_00592	CDS	1956				hypothetical protein
LCJLMEGC_00593	CDS	1161	atoC		COG2204	Regulatory protein AtoC
LCJLMEGC_00594	tRNA	74				tRNA-Arg(tcg)
LCJLMEGC_00595	CDS	687	hpf			Ribosome hibernation promoting factor
LCJLMEGC_00596	CDS	546				hypothetical protein
LCJLMEGC_00597	CDS	759	recO			DNA repair protein RecO
LCJLMEGC_00598	CDS	600				hypothetical protein
LCJLMEGC_00599	tRNA	84				tRNA-Leu(gag)
LCJLMEGC_00600	CDS	651				hypothetical protein
LCJLMEGC_00601	CDS	312	yidD			Putative membrane protein insertion efficiency factor
LCJLMEGC_00602	CDS	1089				hypothetical protein
LCJLMEGC_00603	CDS	2379	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
LCJLMEGC_00604	CDS	972				hypothetical protein
LCJLMEGC_00605	CDS	522	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
LCJLMEGC_00606	CDS	1740				hypothetical protein
LCJLMEGC_00607	CDS	1482				hypothetical protein
LCJLMEGC_00608	CDS	2124				hypothetical protein
LCJLMEGC_00609	CDS	267				hypothetical protein
LCJLMEGC_00610	CDS	198				hypothetical protein
LCJLMEGC_00611	CDS	321				hypothetical protein
LCJLMEGC_00612	CDS	1005				hypothetical protein
LCJLMEGC_00613	CDS	1044	hemH	4.99.1.1	COG0276	Ferrochelatase
LCJLMEGC_00614	CDS	753	glnH		COG0834	Glutamine-binding periplasmic protein
LCJLMEGC_00615	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
LCJLMEGC_00616	CDS	768				hypothetical protein
LCJLMEGC_00617	CDS	1326	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
LCJLMEGC_00618	CDS	633	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
LCJLMEGC_00619	CDS	285				hypothetical protein
LCJLMEGC_00620	CDS	1395	rho	3.6.4.-	COG1158	Transcription termination factor Rho
LCJLMEGC_00621	CDS	609	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
LCJLMEGC_00622	CDS	2613	polA	2.7.7.7		DNA polymerase I
LCJLMEGC_00623	CDS	1002				hypothetical protein
LCJLMEGC_00624	CDS	1623	tlcA_2		COG3202	ADP,ATP carrier protein 1
LCJLMEGC_00625	CDS	507	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
LCJLMEGC_00626	tRNA	88				tRNA-Ser(gct)
LCJLMEGC_00627	CDS	1407	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
LCJLMEGC_00628	CDS	1836	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
LCJLMEGC_00629	CDS	708	lplA	6.3.1.20		Lipoate-protein ligase A
LCJLMEGC_00630	CDS	435	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
LCJLMEGC_00631	CDS	624	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
LCJLMEGC_00632	CDS	507	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
LCJLMEGC_00633	CDS	963				hypothetical protein
LCJLMEGC_00634	tRNA	85				tRNA-Leu(taa)
LCJLMEGC_00635	CDS	834				hypothetical protein
LCJLMEGC_00636	CDS	1008	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
LCJLMEGC_00637	CDS	429	rplQ		COG0203	50S ribosomal protein L17
LCJLMEGC_00638	CDS	1125	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
LCJLMEGC_00639	CDS	402	rpsK			30S ribosomal protein S11
LCJLMEGC_00640	CDS	369	rpsM		COG0099	30S ribosomal protein S13
LCJLMEGC_00641	CDS	1374	secY		COG0201	Protein translocase subunit SecY
LCJLMEGC_00642	CDS	435	rplO		COG0200	50S ribosomal protein L15
LCJLMEGC_00643	CDS	498	rpsE			30S ribosomal protein S5
LCJLMEGC_00644	CDS	372	rplR		COG0256	50S ribosomal protein L18
LCJLMEGC_00645	CDS	552	rplF			50S ribosomal protein L6
LCJLMEGC_00646	CDS	402	rpsH		COG0096	30S ribosomal protein S8
LCJLMEGC_00647	CDS	543	rplE			50S ribosomal protein L5
LCJLMEGC_00648	CDS	336				hypothetical protein
LCJLMEGC_00649	CDS	369	rplN			50S ribosomal protein L14
LCJLMEGC_00650	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
LCJLMEGC_00651	CDS	219				hypothetical protein
LCJLMEGC_00652	CDS	417	rplP		COG0197	50S ribosomal protein L16
LCJLMEGC_00653	CDS	672	rpsC		COG0092	30S ribosomal protein S3
LCJLMEGC_00654	CDS	336	rplV		COG0091	50S ribosomal protein L22
LCJLMEGC_00655	CDS	267	rpsS		COG0185	30S ribosomal protein S19
LCJLMEGC_00656	CDS	855	rplB		COG0090	50S ribosomal protein L2
LCJLMEGC_00657	CDS	336				hypothetical protein
LCJLMEGC_00658	CDS	675	rplD			50S ribosomal protein L4
LCJLMEGC_00659	CDS	660	rplC		COG0087	50S ribosomal protein L3
LCJLMEGC_00660	CDS	1002				hypothetical protein
LCJLMEGC_00661	CDS	966	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
LCJLMEGC_00662	CDS	840	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
LCJLMEGC_00663	CDS	462	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
LCJLMEGC_00664	CDS	849	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
LCJLMEGC_00665	CDS	1626	lnt	2.3.1.269		Apolipoprotein N-acyltransferase
LCJLMEGC_00666	CDS	468				hypothetical protein
LCJLMEGC_00667	CDS	750	dinG_2	3.1.-.-		3'-5' exonuclease DinG
LCJLMEGC_00668	CDS	426	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
LCJLMEGC_00669	CDS	717				hypothetical protein
LCJLMEGC_00670	tRNA	84				tRNA-Leu(cag)
LCJLMEGC_00671	CDS	309	trxA		COG0526	Thioredoxin
LCJLMEGC_00672	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
LCJLMEGC_00673	CDS	777	fkpA	5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
LCJLMEGC_00674	CDS	1755	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
LCJLMEGC_00675	CDS	1293	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
LCJLMEGC_00676	CDS	204				hypothetical protein
LCJLMEGC_00677	CDS	1368	uhpC		COG2271	Membrane sensor protein UhpC
LCJLMEGC_00678	CDS	3723	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
LCJLMEGC_00679	CDS	885				hypothetical protein
LCJLMEGC_00680	CDS	957	cpoB			Cell division coordinator CpoB
LCJLMEGC_00681	CDS	600				hypothetical protein
LCJLMEGC_00682	CDS	435	rsbW	2.7.11.1		Serine-protein kinase RsbW
LCJLMEGC_00683	CDS	429				hypothetical protein
LCJLMEGC_00684	CDS	1311				hypothetical protein
LCJLMEGC_00685	CDS	180				hypothetical protein
LCJLMEGC_00686	CDS	1095	rsmB	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
LCJLMEGC_00687	CDS	1155				hypothetical protein
LCJLMEGC_00688	CDS	1170				hypothetical protein
LCJLMEGC_00689	CDS	1149				hypothetical protein
LCJLMEGC_00690	CDS	642				hypothetical protein
LCJLMEGC_00691	CDS	1209	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
LCJLMEGC_00692	CDS	1281				hypothetical protein
LCJLMEGC_00693	CDS	675				hypothetical protein
LCJLMEGC_00694	CDS	975	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
LCJLMEGC_00695	CDS	975	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
LCJLMEGC_00696	CDS	201				hypothetical protein
LCJLMEGC_00697	CDS	861	parB		COG1475	putative chromosome-partitioning protein ParB
LCJLMEGC_00698	CDS	654				hypothetical protein
LCJLMEGC_00699	CDS	141				hypothetical protein
LCJLMEGC_00700	CDS	759				hypothetical protein
LCJLMEGC_00701	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase
LCJLMEGC_00702	CDS	1266				hypothetical protein
LCJLMEGC_00703	CDS	771	sufC		COG0396	putative ATP-dependent transporter SufC
LCJLMEGC_00704	CDS	1455	sufB		COG0719	FeS cluster assembly protein SufB
LCJLMEGC_00705	CDS	1020	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
LCJLMEGC_00706	CDS	3273	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
LCJLMEGC_00707	CDS	1170	ompA			Major outer membrane porin
LCJLMEGC_00708	tRNA	71				tRNA-Gly(tcc)
LCJLMEGC_00709	CDS	879	rpsB			30S ribosomal protein S2
LCJLMEGC_00710	CDS	849	tsf			Elongation factor Ts
LCJLMEGC_00711	CDS	747	pyrH	2.7.4.22	COG0528	Uridylate kinase
LCJLMEGC_00712	CDS	543	frr		COG0233	Ribosome-recycling factor
LCJLMEGC_00713	tRNA	77				tRNA-Glu(ttc)
LCJLMEGC_00714	tRNA	73				tRNA-Lys(ttt)
LCJLMEGC_00715	CDS	516				hypothetical protein
LCJLMEGC_00716	CDS	1077	mcsB	2.7.14.1	COG3869	Protein-arginine kinase
LCJLMEGC_00717	tRNA	76				tRNA-Thr(cgt)
LCJLMEGC_00718	CDS	2760	sctC_1			Type 3 secretion system secretin
LCJLMEGC_00719	CDS	1509	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
LCJLMEGC_00720	CDS	1116				hypothetical protein
LCJLMEGC_00721	CDS	843				putative protein CT_671
LCJLMEGC_00722	CDS	507				hypothetical protein
LCJLMEGC_00723	CDS	1329	yscN	7.1.2.2		putative ATP synthase YscN
LCJLMEGC_00724	CDS	675				hypothetical protein
LCJLMEGC_00725	CDS	450				hypothetical protein
LCJLMEGC_00726	CDS	255				putative protein CT_666
LCJLMEGC_00727	CDS	249				hypothetical protein
LCJLMEGC_00728	CDS	2538				hypothetical protein
LCJLMEGC_00729	CDS	393				hypothetical protein
LCJLMEGC_00730	CDS	1020	hemA	1.2.1.70		Glutamyl-tRNA reductase
LCJLMEGC_00731	CDS	1809	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
LCJLMEGC_00732	CDS	1437	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
LCJLMEGC_00733	CDS	300				hypothetical protein
LCJLMEGC_00734	CDS	321				hypothetical protein
LCJLMEGC_00735	CDS	978	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
LCJLMEGC_00736	CDS	237				hypothetical protein
LCJLMEGC_00737	tRNA	73				tRNA-Arg(tct)
LCJLMEGC_00738	CDS	810	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
LCJLMEGC_00739	CDS	489				hypothetical protein
LCJLMEGC_00740	CDS	723	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
LCJLMEGC_00741	CDS	825				hypothetical protein
LCJLMEGC_00742	CDS	228				hypothetical protein
LCJLMEGC_00743	CDS	2496				hypothetical protein
LCJLMEGC_00744	CDS	2619				hypothetical protein
LCJLMEGC_00745	CDS	1956				hypothetical protein
LCJLMEGC_00746	CDS	1269				hypothetical protein
LCJLMEGC_00747	CDS	1644	murJ			lipid II flippase MurJ
LCJLMEGC_00748	CDS	882	nfo	3.1.21.2	COG0648	Endonuclease 4
LCJLMEGC_00749	CDS	630	rpsD			30S ribosomal protein S4
LCJLMEGC_00750	CDS	975				hypothetical protein
LCJLMEGC_00751	CDS	669	udk	2.7.1.48		Uridine kinase
LCJLMEGC_00752	CDS	1698	lplT			Lysophospholipid transporter LplT
LCJLMEGC_00753	CDS	2886	recC	3.1.11.5		RecBCD enzyme subunit RecC
LCJLMEGC_00754	CDS	3153	recB	3.1.11.5		RecBCD enzyme subunit RecB
LCJLMEGC_00755	CDS	1014				hypothetical protein
