locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOOBKDJI_00366	CDS	570				hypothetical protein
BOOBKDJI_00367	CDS	1146		3.6.1.-	COG1106	ATP/GTP phosphatase
BOOBKDJI_00368	CDS	504				hypothetical protein
BOOBKDJI_00369	CDS	996	nixA		COG3376	High-affinity nickel-transport protein NixA
BOOBKDJI_00370	CDS	522				hypothetical protein
BOOBKDJI_00371	CDS	1317				hypothetical protein
BOOBKDJI_00372	CDS	819				hypothetical protein
BOOBKDJI_00373	CDS	201	copP		COG2608	COP-associated protein
BOOBKDJI_00374	CDS	2238	copA_1	7.2.2.8		Copper-exporting P-type ATPase
BOOBKDJI_00375	CDS	714				hypothetical protein
BOOBKDJI_00376	CDS	1899	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
BOOBKDJI_00377	CDS	978	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
BOOBKDJI_00378	CDS	375	cheY		COG0784	Chemotaxis protein CheY 
BOOBKDJI_00379	CDS	603				hypothetical protein
BOOBKDJI_00380	tRNA	88				tRNA-Ser(gga)
BOOBKDJI_00381	CDS	408				hypothetical protein
BOOBKDJI_00382	CDS	243				hypothetical protein
BOOBKDJI_00383	CDS	537	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
BOOBKDJI_00384	CDS	1038	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BOOBKDJI_00385	CDS	750	tatC		COG0805	Sec-independent protein translocase protein TatC
BOOBKDJI_00386	CDS	483	tatB			Sec-independent protein translocase protein TatB
BOOBKDJI_00387	CDS	1011	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
BOOBKDJI_00388	CDS	813	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
BOOBKDJI_00389	CDS	723				hypothetical protein
BOOBKDJI_00390	CDS	858				hypothetical protein
BOOBKDJI_00391	CDS	942				hypothetical protein
BOOBKDJI_00392	CDS	1323				hypothetical protein
BOOBKDJI_00393	CDS	585	minC			septum site-determining protein MinC
BOOBKDJI_00394	CDS	888	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
BOOBKDJI_00395	CDS	498				hypothetical protein
BOOBKDJI_00396	CDS	882	thrB	2.7.1.39	COG0083	Homoserine kinase
BOOBKDJI_00397	CDS	255				hypothetical protein
BOOBKDJI_00398	CDS	2850	infB			Translation initiation factor IF-2
BOOBKDJI_00399	CDS	336	rbfA			Ribosome-binding factor A
BOOBKDJI_00400	CDS	441	rimP		COG0779	Ribosome maturation factor RimP
BOOBKDJI_00401	CDS	1113				hypothetical protein
BOOBKDJI_00402	CDS	672	cusR		COG0745	Transcriptional regulatory protein CusR
BOOBKDJI_00403	CDS	1044		3.1.4.17	COG2404	3',5'-cyclic-nucleotide phosphodiesterase
BOOBKDJI_00404	CDS	2202	flhA		COG1298	Flagellar biosynthesis protein FlhA
BOOBKDJI_00405	CDS	273	rpsO		COG0184	30S ribosomal protein S15
BOOBKDJI_00406	CDS	1302				hypothetical protein
BOOBKDJI_00407	CDS	513	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
BOOBKDJI_00408	CDS	1074		3.4.11.-	COG0006	Aminopeptidase
BOOBKDJI_00409	CDS	492				hypothetical protein
BOOBKDJI_00410	CDS	1368	ftsY_1			Signal recognition particle receptor FtsY
BOOBKDJI_00411	CDS	885	ylxH		COG0455	Flagellum site-determining protein YlxH
BOOBKDJI_00412	CDS	315				hypothetical protein
BOOBKDJI_00413	CDS	744	fliA		COG1191	RNA polymerase sigma factor FliA
BOOBKDJI_00414	CDS	1065	fliM		COG1868	Flagellar motor switch protein FliM
BOOBKDJI_00415	CDS	858				hypothetical protein
BOOBKDJI_00416	CDS	537				hypothetical protein
BOOBKDJI_00417	CDS	504				hypothetical protein
BOOBKDJI_00418	CDS	453	fur		COG0735	Ferric uptake regulation protein
BOOBKDJI_00419	CDS	1176			COG2256	putative AAA domain-containing protein
BOOBKDJI_00420	CDS	372				hypothetical protein
BOOBKDJI_00421	CDS	867	cbpA		COG2214	Curved DNA-binding protein
BOOBKDJI_00422	CDS	1251				hypothetical protein
BOOBKDJI_00423	CDS	777	xni	3.1.-.-		Flap endonuclease Xni
BOOBKDJI_00424	CDS	897				hypothetical protein
BOOBKDJI_00425	CDS	1230	ispDF		COG0245	Bifunctional enzyme IspD/IspF
BOOBKDJI_00426	CDS	1428				hypothetical protein
BOOBKDJI_00427	CDS	1428	rocE		COG0833	Amino-acid permease RocE
BOOBKDJI_00428	CDS	540	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
BOOBKDJI_00429	CDS	609				hypothetical protein
BOOBKDJI_00430	CDS	789	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
BOOBKDJI_00431	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BOOBKDJI_00432	CDS	1332		3.4.24.-	COG0612	putative zinc protease
BOOBKDJI_00433	CDS	1056	pyrD	1.3.5.2		Dihydroorotate dehydrogenase (quinone)
BOOBKDJI_00434	CDS	2028	ppk	2.7.4.1	COG0855	Polyphosphate kinase
BOOBKDJI_00435	tRNA	78				tRNA-Pro(ggg)
BOOBKDJI_00436	CDS	1230				hypothetical protein
BOOBKDJI_00437	CDS	1632	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
BOOBKDJI_00438	CDS	2259				hypothetical protein
BOOBKDJI_00439	CDS	711				hypothetical protein
BOOBKDJI_00440	CDS	1896				hypothetical protein
BOOBKDJI_00441	CDS	768				hypothetical protein
BOOBKDJI_00442	CDS	348				hypothetical protein
BOOBKDJI_00443	CDS	1488				hypothetical protein
BOOBKDJI_00444	CDS	489				hypothetical protein
BOOBKDJI_00445	CDS	1737	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
BOOBKDJI_00446	CDS	1251	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
BOOBKDJI_00447	CDS	561				hypothetical protein
BOOBKDJI_00448	CDS	741	modA		COG0725	Molybdate-binding protein ModA
BOOBKDJI_00449	CDS	675	cysW		COG4208	Sulfate transport system permease protein CysW
BOOBKDJI_00450	CDS	798	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BOOBKDJI_00451	CDS	1392	gltX1_1	6.1.1.17		Glutamate--tRNA ligase 1
BOOBKDJI_00452	CDS	1116				hypothetical protein
BOOBKDJI_00453	CDS	1638				hypothetical protein
BOOBKDJI_00454	CDS	849				hypothetical protein
BOOBKDJI_00455	CDS	1800	typA		COG1217	GTP-binding protein TypA/BipA
BOOBKDJI_00456	CDS	930				hypothetical protein
BOOBKDJI_00457	CDS	528				hypothetical protein
BOOBKDJI_00458	CDS	1056	haeIIIM	2.1.1.37		Modification methylase HaeIII
BOOBKDJI_00459	CDS	135				hypothetical protein
BOOBKDJI_00460	CDS	555				hypothetical protein
BOOBKDJI_00461	CDS	945	srpA	1.11.1.-	COG0753	Catalase-related peroxidase
BOOBKDJI_00462	CDS	1587				hypothetical protein
BOOBKDJI_00463	CDS	1398				hypothetical protein
BOOBKDJI_00464	CDS	2739				hypothetical protein
BOOBKDJI_00465	CDS	546				hypothetical protein
BOOBKDJI_00466	CDS	1137				hypothetical protein
BOOBKDJI_00467	CDS	189	rpmB		COG0227	50S ribosomal protein L28
BOOBKDJI_00468	CDS	849				hypothetical protein
BOOBKDJI_00469	CDS	1062	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
BOOBKDJI_00470	CDS	1269	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
BOOBKDJI_00471	CDS	261				putative protein
BOOBKDJI_00472	CDS	402	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
BOOBKDJI_00473	CDS	1329				hypothetical protein
BOOBKDJI_00474	CDS	1329				hypothetical protein
BOOBKDJI_00475	CDS	1068				hypothetical protein
BOOBKDJI_00476	CDS	1125	dnaN		COG0592	Beta sliding clamp
BOOBKDJI_00477	CDS	2322	gyrB	5.6.2.2	COG0187	Type 2 topoisomerase subunit B
BOOBKDJI_00478	CDS	1032				hypothetical protein
BOOBKDJI_00479	CDS	756				hypothetical protein
BOOBKDJI_00480	CDS	1221				hypothetical protein
BOOBKDJI_00481	CDS	639				hypothetical protein
BOOBKDJI_00482	CDS	1353	pgbA			Plasminogen-binding protein PgbA
BOOBKDJI_00483	CDS	1380		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
BOOBKDJI_00484	CDS	765	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
BOOBKDJI_00485	CDS	1446	glnA	6.3.1.2	COG0174	Glutamine synthetase
BOOBKDJI_00486	CDS	2121				hypothetical protein
BOOBKDJI_00487	CDS	450	rplI		COG0359	50S ribosomal protein L9
BOOBKDJI_00488	CDS	543	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
BOOBKDJI_00489	CDS	1332	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
BOOBKDJI_00490	CDS	906	era		COG1159	GTPase Era
BOOBKDJI_00491	CDS	993				hypothetical protein
BOOBKDJI_00492	CDS	852				hypothetical protein
BOOBKDJI_00493	CDS	348				hypothetical protein
BOOBKDJI_00494	CDS	660				hypothetical protein
BOOBKDJI_00495	CDS	1446				hypothetical protein
BOOBKDJI_00496	CDS	510				hypothetical protein
BOOBKDJI_00497	CDS	2247				hypothetical protein
BOOBKDJI_00498	CDS	993				Type IV secretion system protein VirB11
BOOBKDJI_00499	CDS	600				hypothetical protein
BOOBKDJI_00500	CDS	5460				hypothetical protein
BOOBKDJI_00501	CDS	1569				hypothetical protein
BOOBKDJI_00502	CDS	1608				hypothetical protein
BOOBKDJI_00503	CDS	759				hypothetical protein
BOOBKDJI_00504	CDS	657				hypothetical protein
BOOBKDJI_00505	CDS	843	cagT			CAG pathogenicity island protein 12
BOOBKDJI_00506	CDS	600	cagS			CAG pathogenicity island protein 13
BOOBKDJI_00507	CDS	306				hypothetical protein
BOOBKDJI_00508	CDS	1131				hypothetical protein
BOOBKDJI_00509	CDS	921				hypothetical protein
BOOBKDJI_00510	CDS	714				hypothetical protein
BOOBKDJI_00511	CDS	1146				hypothetical protein
BOOBKDJI_00512	CDS	1113				hypothetical protein
BOOBKDJI_00513	CDS	429				hypothetical protein
BOOBKDJI_00514	CDS	807				hypothetical protein
BOOBKDJI_00515	CDS	2946	virB4_2			Type IV secretion system protein virB4
BOOBKDJI_00516	CDS	627				hypothetical protein
BOOBKDJI_00517	CDS	348				hypothetical protein
BOOBKDJI_00518	CDS	3504	cagA			Cytotoxicity-associated immunodominant antigen
BOOBKDJI_00519	CDS	276				hypothetical protein
BOOBKDJI_00520	CDS	768	murI	5.1.1.3	COG0796	Glutamate racemase
BOOBKDJI_00521	CDS	1317	rho	3.6.4.-	COG1158	Transcription termination factor Rho
BOOBKDJI_00522	CDS	204	rpmE		COG0254	50S ribosomal protein L31
BOOBKDJI_00523	CDS	867	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
BOOBKDJI_00524	CDS	684		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
BOOBKDJI_00525	CDS	966				hypothetical protein
BOOBKDJI_00526	CDS	822				hypothetical protein
BOOBKDJI_00527	CDS	438				hypothetical protein
BOOBKDJI_00528	CDS	939	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
BOOBKDJI_00529	CDS	1239	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
BOOBKDJI_00530	CDS	237	acpP			Acyl carrier protein
BOOBKDJI_00531	CDS	744	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BOOBKDJI_00532	CDS	213	rpsU		COG0828	30S ribosomal protein S21
BOOBKDJI_00533	CDS	1251				hypothetical protein
BOOBKDJI_00534	CDS	246				hypothetical protein
BOOBKDJI_00535	CDS	648	rclC		COG3059	Inner membrane protein RclC
BOOBKDJI_00536	CDS	822	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
BOOBKDJI_00537	CDS	1050			COG0628	Putative transport protein
BOOBKDJI_00538	CDS	132				hypothetical protein
BOOBKDJI_00539	CDS	138				hypothetical protein
BOOBKDJI_00540	CDS	873				hypothetical protein
BOOBKDJI_00541	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
BOOBKDJI_00542	CDS	1491	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
BOOBKDJI_00543	CDS	579	yohD		COG0586	Inner membrane protein YohD
BOOBKDJI_00544	CDS	540	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
BOOBKDJI_00545	CDS	333				hypothetical protein
BOOBKDJI_00546	CDS	456	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
BOOBKDJI_00547	CDS	699				hypothetical protein
BOOBKDJI_00548	CDS	873				hypothetical protein
BOOBKDJI_00549	CDS	873	folD		COG0190	Bifunctional protein FolD protein
BOOBKDJI_00550	CDS	2037	mdoB	2.7.8.20		Phosphoglycerol transferase I
BOOBKDJI_00551	CDS	552				hypothetical protein
BOOBKDJI_00552	CDS	1119				hypothetical protein
BOOBKDJI_00553	CDS	1020	pyrC_2	3.5.2.3	COG0418	Dihydroorotase
BOOBKDJI_00554	CDS	954				hypothetical protein
BOOBKDJI_00555	CDS	882				hypothetical protein
BOOBKDJI_00556	CDS	372				hypothetical protein
BOOBKDJI_00557	CDS	645	nth_1	4.2.99.18	COG0177	Endonuclease III
BOOBKDJI_00558	CDS	237				hypothetical protein
BOOBKDJI_00559	CDS	2937				hypothetical protein
BOOBKDJI_00560	CDS	864	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
BOOBKDJI_00561	CDS	342	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
BOOBKDJI_00562	CDS	1128	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
BOOBKDJI_00563	CDS	822				hypothetical protein
BOOBKDJI_00564	CDS	555				hypothetical protein
BOOBKDJI_00565	CDS	1776				hypothetical protein
BOOBKDJI_00566	CDS	165				hypothetical protein
BOOBKDJI_00567	CDS	1473				hypothetical protein
BOOBKDJI_00568	CDS	579				hypothetical protein
BOOBKDJI_00569	CDS	1983	pbpF		COG0744	Penicillin-binding protein 1F
BOOBKDJI_00570	CDS	1122	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
BOOBKDJI_00571	CDS	1302				hypothetical protein
BOOBKDJI_00572	CDS	1770			COG1132	putative ABC transporter ATP-binding protein
BOOBKDJI_00573	CDS	1533	flaA		COG1344	Flagellin A
BOOBKDJI_00574	CDS	657	nth_2	4.2.99.18		Endonuclease III
BOOBKDJI_00575	CDS	618				hypothetical protein
BOOBKDJI_00576	CDS	1020	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
BOOBKDJI_00577	CDS	1434				hypothetical protein
BOOBKDJI_00578	CDS	660				hypothetical protein
BOOBKDJI_00579	CDS	3087	mdtC			Multidrug resistance protein MdtC
BOOBKDJI_00580	CDS	570				hypothetical protein
BOOBKDJI_00581	CDS	9585				hypothetical protein
BOOBKDJI_00582	CDS	333				hypothetical protein
BOOBKDJI_00583	CDS	1971	ligA	6.5.1.2	COG0272	DNA ligase
BOOBKDJI_00584	CDS	942	cheV_2		COG0784	Chemotaxis protein CheV
BOOBKDJI_00585	CDS	1740	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
BOOBKDJI_00586	CDS	576	adk	2.7.4.3	COG0563	Adenylate kinase
BOOBKDJI_00587	CDS	999				hypothetical protein
BOOBKDJI_00588	CDS	567				hypothetical protein
BOOBKDJI_00589	CDS	753				hypothetical protein
BOOBKDJI_00590	CDS	522	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
BOOBKDJI_00591	CDS	2250	mutS2	3.1.-.-	COG1193	Endonuclease MutS2
BOOBKDJI_00592	CDS	363				hypothetical protein
BOOBKDJI_00593	CDS	1350	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
BOOBKDJI_00594	CDS	1128	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
BOOBKDJI_00595	CDS	1080	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
BOOBKDJI_00596	CDS	1206	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
BOOBKDJI_00597	CDS	1059				hypothetical protein
BOOBKDJI_00598	CDS	2052				hypothetical protein
BOOBKDJI_00599	CDS	585	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
BOOBKDJI_00600	CDS	1155	hydA	1.12.5.1	COG1740	Quinone-reactive Ni/Fe-hydrogenase small chain
BOOBKDJI_00601	CDS	1737	hydB	1.12.5.1	COG0374	Quinone-reactive Ni/Fe-hydrogenase large chain
BOOBKDJI_00602	CDS	675	hydC		COG1969	Quinone-reactive Ni/Fe-hydrogenase B-type cytochrome subunit
BOOBKDJI_00603	CDS	537	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
BOOBKDJI_00604	CDS	1467				hypothetical protein
BOOBKDJI_00605	CDS	414				hypothetical protein
BOOBKDJI_00606	CDS	453				hypothetical protein
BOOBKDJI_00607	CDS	924				hypothetical protein
BOOBKDJI_00608	CDS	678	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
BOOBKDJI_00609	CDS	1209	cca	2.7.7.72		CCA-adding enzyme
BOOBKDJI_00610	CDS	504				hypothetical protein
BOOBKDJI_00611	CDS	858	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
BOOBKDJI_00612	CDS	654	yfkO	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
BOOBKDJI_00613	CDS	1320	gltX1_2	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
BOOBKDJI_00614	CDS	294				hypothetical protein
BOOBKDJI_00615	CDS	1683				hypothetical protein
BOOBKDJI_00616	CDS	822	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
BOOBKDJI_00617	CDS	408				hypothetical protein
BOOBKDJI_00618	CDS	1269	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
BOOBKDJI_00619	CDS	1407	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
BOOBKDJI_00620	CDS	591				hypothetical protein
BOOBKDJI_00621	CDS	1365	fucT_1	2.4.1.152		Alpha-(1,3)-fucosyltransferase FucT
BOOBKDJI_00622	CDS	624	SERB	3.1.3.3	COG0560	Phosphoserine phosphatase
BOOBKDJI_00623	CDS	504	ftnA	1.16.3.2	COG1528	Bacterial non-heme ferritin
BOOBKDJI_00624	CDS	1083	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
BOOBKDJI_00625	CDS	2631	bamA			Outer membrane protein assembly factor BamA
BOOBKDJI_00626	CDS	1062	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
BOOBKDJI_00627	CDS	1308		3.4.24.-	COG0612	putative zinc protease
BOOBKDJI_00628	CDS	1425	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
BOOBKDJI_00629	CDS	1242	surA	5.2.1.8		Chaperone SurA
BOOBKDJI_00630	CDS	1008	lapB			Lipopolysaccharide assembly protein B
BOOBKDJI_00631	CDS	432	rnhA	3.1.26.4	COG0328	Ribonuclease HI
BOOBKDJI_00632	CDS	723	rnc	3.1.26.3	COG0571	Ribonuclease 3
BOOBKDJI_00633	CDS	1098	aroC	4.2.3.5	COG0082	Chorismate synthase
BOOBKDJI_00634	CDS	516				hypothetical protein
BOOBKDJI_00635	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
BOOBKDJI_00636	CDS	1302	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
BOOBKDJI_00637	CDS	1353				hypothetical protein
BOOBKDJI_00638	CDS	3504				hypothetical protein
BOOBKDJI_00639	CDS	150				hypothetical protein
BOOBKDJI_00640	CDS	813				hypothetical protein
BOOBKDJI_00641	CDS	1173		2.6.1.1		Aspartate aminotransferase
BOOBKDJI_00642	CDS	792				hypothetical protein
BOOBKDJI_00643	CDS	1071	xerH_1		COG0582	Tyrosine recombinase XerH
BOOBKDJI_00644	CDS	507	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
BOOBKDJI_00645	CDS	768				hypothetical protein
BOOBKDJI_00646	CDS	948	wbpB	1.1.1.335	COG0673	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase
BOOBKDJI_00647	CDS	2367	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
BOOBKDJI_00648	CDS	540				hypothetical protein
BOOBKDJI_00649	CDS	321				hypothetical protein
BOOBKDJI_00650	CDS	1302	glmU		COG1207	Bifunctional protein GlmU
BOOBKDJI_00651	CDS	747	fliP		COG1338	Flagellar biosynthetic protein FliP
BOOBKDJI_00652	CDS	2304	fecA_1		COG4772	Fe(3+) dicitrate transport protein FecA
BOOBKDJI_00653	CDS	1929	feoB		COG0370	Fe(2+) transporter FeoB
BOOBKDJI_00654	CDS	813				hypothetical protein
BOOBKDJI_00655	CDS	1215				hypothetical protein
BOOBKDJI_00656	CDS	873				hypothetical protein
BOOBKDJI_00657	CDS	501	acxC	6.4.1.6	COG4647	Acetone carboxylase gamma subunit
BOOBKDJI_00658	CDS	2298	acxB	6.4.1.6	COG0146	Acetone carboxylase alpha subunit
BOOBKDJI_00659	CDS	2139	acxA	6.4.1.6	COG0145	Acetone carboxylase beta subunit
BOOBKDJI_00660	CDS	1011				hypothetical protein
BOOBKDJI_00661	CDS	1365	atoE		COG2031	Putative short-chain fatty acid transporter
BOOBKDJI_00662	CDS	624	scoB	2.8.3.5	COG2057	Succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
BOOBKDJI_00663	CDS	699	scoA	2.8.3.5	COG1788	Succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
BOOBKDJI_00664	CDS	1176	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
BOOBKDJI_00665	CDS	1005				hypothetical protein
BOOBKDJI_00666	CDS	387	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
BOOBKDJI_00667	CDS	2487	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
BOOBKDJI_00668	CDS	474				hypothetical protein
BOOBKDJI_00669	CDS	1146	atoC		COG2204	Regulatory protein AtoC
BOOBKDJI_00670	CDS	2826	uvrA			UvrABC system protein A
BOOBKDJI_00671	CDS	822				hypothetical protein
BOOBKDJI_00672	CDS	927	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
BOOBKDJI_00673	CDS	345				hypothetical protein
BOOBKDJI_00674	CDS	903	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
BOOBKDJI_00675	CDS	1974				hypothetical protein
BOOBKDJI_00676	CDS	1221				hypothetical protein
BOOBKDJI_00677	CDS	705				hypothetical protein
BOOBKDJI_00678	CDS	1245	rpoN		COG1508	RNA polymerase sigma-54 factor
BOOBKDJI_00679	CDS	723	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
BOOBKDJI_00680	CDS	402				hypothetical protein
BOOBKDJI_00681	CDS	1749				hypothetical protein
BOOBKDJI_00682	CDS	633	argO		COG1279	Arginine exporter protein ArgO
BOOBKDJI_00683	CDS	102				hypothetical protein
BOOBKDJI_00684	CDS	423				hypothetical protein
BOOBKDJI_00685	CDS	459				hypothetical protein
BOOBKDJI_00686	CDS	1866				hypothetical protein
BOOBKDJI_00687	CDS	1332	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
BOOBKDJI_00688	CDS	1053	ansA	3.5.1.1	COG0252	putative L-asparaginase
BOOBKDJI_00689	CDS	1905				hypothetical protein
BOOBKDJI_00690	CDS	918				hypothetical protein
BOOBKDJI_00691	CDS	987	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
BOOBKDJI_00692	CDS	1017	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
BOOBKDJI_00693	CDS	1068				hypothetical protein
BOOBKDJI_00694	CDS	306				hypothetical protein
BOOBKDJI_00695	CDS	1710				hypothetical protein
BOOBKDJI_00696	CDS	1116				hypothetical protein
BOOBKDJI_00697	CDS	567				hypothetical protein
BOOBKDJI_00698	CDS	1320	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
BOOBKDJI_00699	CDS	462	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
BOOBKDJI_00700	CDS	1110		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
BOOBKDJI_00701	CDS	477	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
BOOBKDJI_00702	CDS	1044	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
BOOBKDJI_00703	CDS	726	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BOOBKDJI_00704	CDS	1482	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
BOOBKDJI_00705	CDS	486		2.7.7.53	COG0537	AP-4-A phosphorylase
BOOBKDJI_00706	CDS	957	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
BOOBKDJI_00707	tRNA	77				tRNA-Met(cat)
BOOBKDJI_00708	CDS	621				hypothetical protein
BOOBKDJI_00709	CDS	465				hypothetical protein
BOOBKDJI_00710	CDS	984				hypothetical protein
BOOBKDJI_00711	CDS	1260				hypothetical protein
BOOBKDJI_00712	CDS	1203	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
BOOBKDJI_00713	CDS	672	ftsE		COG2884	Cell division ATP-binding protein FtsE
BOOBKDJI_00714	CDS	807				hypothetical protein
BOOBKDJI_00715	CDS	1203				hypothetical protein
BOOBKDJI_00716	CDS	360				hypothetical protein
BOOBKDJI_00717	CDS	2058	fliD		COG1345	Flagellar hook-associated protein 2
BOOBKDJI_00718	CDS	381	fliS			Flagellar secretion chaperone FliS
BOOBKDJI_00719	CDS	240				hypothetical protein
BOOBKDJI_00720	CDS	708				hypothetical protein
BOOBKDJI_00721	CDS	147				hypothetical protein
BOOBKDJI_00722	CDS	879		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
BOOBKDJI_00723	CDS	1314				hypothetical protein
BOOBKDJI_00724	CDS	1254	yeeO		COG0534	putative FMN/FAD exporter YeeO
BOOBKDJI_00725	CDS	1590	rny	3.1.-.-	COG1418	Ribonuclease Y
BOOBKDJI_00726	CDS	558				hypothetical protein
BOOBKDJI_00727	CDS	882	ftsY_2			Signal recognition particle receptor FtsY
BOOBKDJI_00728	CDS	354				hypothetical protein
BOOBKDJI_00729	CDS	507				hypothetical protein
BOOBKDJI_00730	CDS	861				hypothetical protein
BOOBKDJI_00731	CDS	549				hypothetical protein
BOOBKDJI_00732	CDS	966	moaA_2	4.1.99.22	COG2896	GTP 3',8-cyclase
BOOBKDJI_00733	CDS	630	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
BOOBKDJI_00734	CDS	1077	flhB		COG1377	Flagellar biosynthetic protein FlhB
