locus_tag	ftype	length_bp	gene	EC_number	COG	product
BKGJBIMN_00353	CDS	336	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
BKGJBIMN_00354	CDS	618	scpA			Segregation and condensation protein A
BKGJBIMN_00355	CDS	1059	thrC_1	4.2.3.1	COG0498	Threonine synthase
BKGJBIMN_00356	CDS	366				hypothetical protein
BKGJBIMN_00357	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
BKGJBIMN_00358	CDS	243				hypothetical protein
BKGJBIMN_00359	CDS	741				hypothetical protein
BKGJBIMN_00360	CDS	489				hypothetical protein
BKGJBIMN_00361	CDS	201				hypothetical protein
BKGJBIMN_00362	CDS	549	grpE		COG0576	Protein GrpE
BKGJBIMN_00363	CDS	1479	glpK	2.7.1.30	COG0554	Glycerol kinase
BKGJBIMN_00364	CDS	675	ribD2	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
BKGJBIMN_00365	tRNA	75				tRNA-Gly(ccc)
BKGJBIMN_00366	CDS	1899				hypothetical protein
BKGJBIMN_00367	CDS	960	clcB			Voltage-gated ClC-type chloride channel ClcB
BKGJBIMN_00368	CDS	513				hypothetical protein
BKGJBIMN_00369	CDS	795				hypothetical protein
BKGJBIMN_00370	CDS	660				hypothetical protein
BKGJBIMN_00371	CDS	690				hypothetical protein
BKGJBIMN_00372	CDS	831	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
BKGJBIMN_00373	CDS	678	sapB		COG1285	Protein SapB
BKGJBIMN_00374	CDS	291				hypothetical protein
BKGJBIMN_00375	CDS	375	crcB			Putative fluoride ion transporter CrcB
BKGJBIMN_00376	CDS	318				hypothetical protein
BKGJBIMN_00377	CDS	1758	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
BKGJBIMN_00378	CDS	231				hypothetical protein
BKGJBIMN_00379	CDS	774				hypothetical protein
BKGJBIMN_00380	CDS	1113	kamA_1	5.4.3.2		L-lysine 2,3-aminomutase
BKGJBIMN_00381	CDS	1002				hypothetical protein
BKGJBIMN_00382	CDS	504		1.11.1.15		Peroxiredoxin
BKGJBIMN_00383	CDS	525				hypothetical protein
BKGJBIMN_00384	CDS	612				hypothetical protein
BKGJBIMN_00385	CDS	1437	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
BKGJBIMN_00386	CDS	342				hypothetical protein
BKGJBIMN_00387	CDS	399				hypothetical protein
BKGJBIMN_00388	CDS	780				hypothetical protein
BKGJBIMN_00389	CDS	1080	czcB			Cobalt-zinc-cadmium resistance protein CzcB
BKGJBIMN_00390	CDS	3060	czcA			Cobalt-zinc-cadmium resistance protein CzcA
BKGJBIMN_00391	CDS	648				hypothetical protein
BKGJBIMN_00392	CDS	1233	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
BKGJBIMN_00393	CDS	222				hypothetical protein
BKGJBIMN_00394	CDS	435				hypothetical protein
BKGJBIMN_00395	CDS	375	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
BKGJBIMN_00396	CDS	333		2.8.1.-	COG0607	Sulfurtransferase
BKGJBIMN_00397	CDS	1236	cdgJ_1	3.1.4.52	COG3434	Cyclic di-GMP phosphodiesterase CdgJ
BKGJBIMN_00398	CDS	1287	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
BKGJBIMN_00399	CDS	984	dppB		COG0601	Dipeptide transport system permease protein DppB
BKGJBIMN_00400	CDS	369				hypothetical protein
BKGJBIMN_00401	CDS	1281	eno	4.2.1.11	COG0148	Enolase
BKGJBIMN_00402	CDS	348				hypothetical protein
BKGJBIMN_00403	CDS	636	ahpC	1.11.1.15		Alkyl hydroperoxide reductase C
BKGJBIMN_00404	CDS	510	tpx	1.11.1.15	COG2077	Thiol peroxidase
BKGJBIMN_00405	CDS	723	fixK		COG0664	Nitrogen fixation regulation protein FixK
BKGJBIMN_00406	CDS	939				hypothetical protein
BKGJBIMN_00407	CDS	969				hypothetical protein
BKGJBIMN_00408	CDS	654				hypothetical protein
BKGJBIMN_00409	CDS	486	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
BKGJBIMN_00410	CDS	543	nth_3	4.2.99.18	COG0177	Endonuclease III
BKGJBIMN_00411	CDS	1296	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
BKGJBIMN_00412	CDS	903		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
BKGJBIMN_00413	CDS	795				hypothetical protein
BKGJBIMN_00414	CDS	972	trxB	1.8.1.9	COG0492	Thioredoxin reductase
BKGJBIMN_00415	CDS	1377	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
BKGJBIMN_00416	CDS	462				hypothetical protein
BKGJBIMN_00417	CDS	405				hypothetical protein
BKGJBIMN_00418	CDS	2136				hypothetical protein
BKGJBIMN_00419	CDS	1176				hypothetical protein
BKGJBIMN_00420	CDS	312				hypothetical protein
BKGJBIMN_00421	CDS	411				hypothetical protein
BKGJBIMN_00422	CDS	1326	murJ_1		COG0728	putative lipid II flippase MurJ
BKGJBIMN_00423	CDS	471				hypothetical protein
BKGJBIMN_00424	CDS	642	murB_1	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
BKGJBIMN_00425	CDS	861	glmM_2			Phosphoglucosamine mutase
BKGJBIMN_00426	CDS	462				hypothetical protein
BKGJBIMN_00427	CDS	303				hypothetical protein
BKGJBIMN_00428	CDS	1095				hypothetical protein
BKGJBIMN_00429	CDS	594	kanE	2.4.1.301		Alpha-D-kanosaminyltransferase
BKGJBIMN_00430	CDS	414	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
BKGJBIMN_00431	CDS	1074	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
BKGJBIMN_00432	CDS	894	murB_2	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
BKGJBIMN_00433	CDS	876	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
BKGJBIMN_00434	CDS	585				hypothetical protein
BKGJBIMN_00435	CDS	1251	ftsA		COG0849	Cell division protein FtsA
BKGJBIMN_00436	CDS	1104	ftsZ		COG0206	Cell division protein FtsZ
BKGJBIMN_00437	CDS	765	moaC			Cyclic pyranopterin monophosphate synthase
BKGJBIMN_00438	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
BKGJBIMN_00439	CDS	294				hypothetical protein
BKGJBIMN_00440	CDS	2043	btuB			Vitamin B12 transporter BtuB
BKGJBIMN_00441	CDS	789				hypothetical protein
BKGJBIMN_00442	CDS	666				hypothetical protein
BKGJBIMN_00443	CDS	1143	rlmI_1	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
BKGJBIMN_00444	CDS	993				hypothetical protein
BKGJBIMN_00445	CDS	318				hypothetical protein
BKGJBIMN_00446	CDS	660	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
BKGJBIMN_00447	CDS	858				hypothetical protein
BKGJBIMN_00448	CDS	645				hypothetical protein
BKGJBIMN_00449	CDS	219				hypothetical protein
BKGJBIMN_00450	CDS	1224	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
BKGJBIMN_00451	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
BKGJBIMN_00452	CDS	1200				hypothetical protein
BKGJBIMN_00453	CDS	900	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
BKGJBIMN_00454	CDS	171				hypothetical protein
BKGJBIMN_00455	CDS	567	nfi	3.1.21.7	COG1515	Endonuclease V
BKGJBIMN_00456	CDS	594	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
BKGJBIMN_00457	CDS	1782	nuoC_1	7.1.1.-		NADH-quinone oxidoreductase subunit C/D
BKGJBIMN_00458	CDS	1335	radA_1	3.6.4.-	COG1066	DNA repair protein RadA
BKGJBIMN_00459	CDS	684	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
BKGJBIMN_00460	CDS	717	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
BKGJBIMN_00461	CDS	714				hypothetical protein
BKGJBIMN_00462	CDS	1737	penA	3.4.16.4	COG0768	putative peptidoglycan D,D-transpeptidase PenA
BKGJBIMN_00463	CDS	663	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
BKGJBIMN_00464	CDS	648	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
BKGJBIMN_00465	CDS	1563	recN		COG0497	DNA repair protein RecN
BKGJBIMN_00466	tRNA	73				tRNA-Thr(cgt)
BKGJBIMN_00467	CDS	1857				hypothetical protein
BKGJBIMN_00468	CDS	948	rfaE	2.7.1.167	COG2870	D-beta-D-heptose 7-phosphate kinase
BKGJBIMN_00469	CDS	702	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
BKGJBIMN_00470	CDS	465	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
BKGJBIMN_00471	CDS	834		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
BKGJBIMN_00472	CDS	309				hypothetical protein
BKGJBIMN_00473	CDS	1101	mgs	2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
BKGJBIMN_00474	CDS	1281	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
BKGJBIMN_00475	CDS	483	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
BKGJBIMN_00476	CDS	636	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
BKGJBIMN_00477	CDS	816	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
BKGJBIMN_00478	CDS	615				hypothetical protein
BKGJBIMN_00479	CDS	579				hypothetical protein
BKGJBIMN_00480	CDS	510	def1	3.5.1.88		Peptide deformylase 1
BKGJBIMN_00481	CDS	528				hypothetical protein
BKGJBIMN_00482	CDS	1485	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
BKGJBIMN_00483	CDS	270				hypothetical protein
BKGJBIMN_00484	CDS	2118	sctC			Type 3 secretion system secretin
BKGJBIMN_00485	CDS	1293	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
BKGJBIMN_00486	CDS	1362	algA		COG0662	Alginate biosynthesis protein AlgA
BKGJBIMN_00487	tRNA	77				tRNA-Met(cat)
BKGJBIMN_00488	CDS	1314	prsA_1	5.2.1.8		Foldase protein PrsA
BKGJBIMN_00489	CDS	1716	sdhA	1.3.5.-	COG1053	8-methylmenaquinol:fumarate reductase flavoprotein subunit
BKGJBIMN_00490	CDS	117				hypothetical protein
BKGJBIMN_00491	CDS	1314	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
BKGJBIMN_00492	CDS	384				hypothetical protein
BKGJBIMN_00493	CDS	1197	rpoN		COG1508	RNA polymerase sigma-54 factor
BKGJBIMN_00494	CDS	474				hypothetical protein
BKGJBIMN_00495	CDS	252				hypothetical protein
BKGJBIMN_00496	CDS	534				hypothetical protein
BKGJBIMN_00497	CDS	819				hypothetical protein
BKGJBIMN_00498	CDS	786	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
BKGJBIMN_00499	CDS	1395	glmU		COG1207	Bifunctional protein GlmU
BKGJBIMN_00500	CDS	1230	thrC_2	4.2.3.1	COG0498	Threonine synthase
BKGJBIMN_00501	CDS	1113	ychF		COG0012	Ribosome-binding ATPase YchF
BKGJBIMN_00502	CDS	96				hypothetical protein
BKGJBIMN_00503	CDS	882	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
BKGJBIMN_00504	CDS	114				hypothetical protein
BKGJBIMN_00505	CDS	201				hypothetical protein
BKGJBIMN_00506	CDS	399				hypothetical protein
BKGJBIMN_00507	CDS	504				putative protein aq_328
BKGJBIMN_00508	CDS	504	yraA	3.2.-.-	COG0693	Putative cysteine protease YraA
BKGJBIMN_00509	CDS	837			COG0803	putative periplasmic iron-binding protein
BKGJBIMN_00510	CDS	699	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
BKGJBIMN_00511	CDS	732	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
BKGJBIMN_00512	CDS	963				hypothetical protein
BKGJBIMN_00513	CDS	2181	mrcA		COG5009	Penicillin-binding protein 1A
BKGJBIMN_00514	CDS	1122	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
BKGJBIMN_00515	CDS	927				hypothetical protein
BKGJBIMN_00516	CDS	378				hypothetical protein
BKGJBIMN_00517	CDS	276	cysO		COG1977	Sulfur carrier protein CysO
BKGJBIMN_00518	CDS	3471	smc_1		COG1196	Chromosome partition protein Smc
BKGJBIMN_00519	CDS	237				hypothetical protein
BKGJBIMN_00520	CDS	954	bioB_1	2.8.1.6		Biotin synthase
BKGJBIMN_00521	CDS	2163	ligA	6.5.1.2	COG0272	DNA ligase
BKGJBIMN_00522	CDS	429	arsC_1	1.20.4.4	COG0394	Arsenate reductase
BKGJBIMN_00523	CDS	171				hypothetical protein
BKGJBIMN_00524	CDS	366	gph_1	3.1.3.18		Phosphoglycolate phosphatase
BKGJBIMN_00525	CDS	354				hypothetical protein
BKGJBIMN_00526	CDS	912	cmpR_1			HTH-type transcriptional activator CmpR
BKGJBIMN_00527	CDS	381				hypothetical protein
BKGJBIMN_00528	CDS	951	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
BKGJBIMN_00529	CDS	1083	rtcA	6.5.1.4	COG0430	RNA 3'-terminal phosphate cyclase
BKGJBIMN_00530	CDS	684				hypothetical protein
BKGJBIMN_00531	CDS	1323				hypothetical protein
BKGJBIMN_00532	CDS	321				hypothetical protein
BKGJBIMN_00533	CDS	1251				hypothetical protein
BKGJBIMN_00534	tRNA	77				tRNA-Arg(cct)
BKGJBIMN_00535	CDS	1116	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
BKGJBIMN_00536	CDS	597	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
BKGJBIMN_00537	CDS	1050	yneA			Cell division suppressor protein YneA
BKGJBIMN_00538	CDS	273	acyP	3.6.1.7	COG1254	Acylphosphatase
BKGJBIMN_00539	CDS	987	fliG		COG1536	Flagellar motor switch protein FliG
BKGJBIMN_00540	CDS	693	sdhB	1.3.5.-	COG0479	8-methylmenaquinol:fumarate reductase iron-sulfur subunit
BKGJBIMN_00541	CDS	1623	topA	5.6.2.1		DNA topoisomerase 1
BKGJBIMN_00542	tRNA	76				tRNA-Phe(gaa)
BKGJBIMN_00543	CDS	291	fdx5			2Fe-2S ferredoxin-5
BKGJBIMN_00544	CDS	1062	hoxK_1	1.12.99.6		Uptake hydrogenase small subunit
BKGJBIMN_00545	CDS	1902	hoxL	1.12.99.6		Uptake hydrogenase large subunit
BKGJBIMN_00546	CDS	687	hyaC		COG1969	putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
BKGJBIMN_00547	CDS	543				hypothetical protein
BKGJBIMN_00548	CDS	489	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
BKGJBIMN_00549	CDS	339				hypothetical protein
BKGJBIMN_00550	CDS	396				hypothetical protein
BKGJBIMN_00551	CDS	780	hypB			Hydrogenase maturation factor HypB
BKGJBIMN_00552	CDS	2241	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
BKGJBIMN_00553	CDS	399	atpC		COG0355	ATP synthase epsilon chain
BKGJBIMN_00554	CDS	720	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
BKGJBIMN_00555	CDS	579	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
BKGJBIMN_00556	CDS	579				hypothetical protein
BKGJBIMN_00557	CDS	1512	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
BKGJBIMN_00558	CDS	1191				hypothetical protein
BKGJBIMN_00559	CDS	750	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
BKGJBIMN_00560	CDS	435	arsC_2	1.20.4.4	COG0394	Arsenate reductase
BKGJBIMN_00561	CDS	2781	uvrA		COG0178	UvrABC system protein A
BKGJBIMN_00562	CDS	1011	vdcA	2.7.7.65		Diguanylate cyclase VdcA
BKGJBIMN_00563	CDS	1338	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
BKGJBIMN_00564	CDS	705	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
BKGJBIMN_00565	CDS	1245				hypothetical protein
BKGJBIMN_00566	CDS	3249	bepG			Efflux pump membrane transporter BepG
BKGJBIMN_00567	CDS	1125	mdtA_1			Multidrug resistance protein MdtA
BKGJBIMN_00568	CDS	1314				hypothetical protein
BKGJBIMN_00569	CDS	1242	queH	1.17.99.6		Epoxyqueuosine reductase QueH
BKGJBIMN_00570	CDS	411				hypothetical protein
BKGJBIMN_00571	CDS	1131	dnaJ_1		COG0484	Chaperone protein DnaJ
BKGJBIMN_00572	CDS	864	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
BKGJBIMN_00573	CDS	1194	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
BKGJBIMN_00574	CDS	1062	hcnC	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
BKGJBIMN_00575	CDS	1983	apc3	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
BKGJBIMN_00576	CDS	519	nucH	3.1.31.1		Thermonuclease
BKGJBIMN_00577	CDS	516				hypothetical protein
BKGJBIMN_00578	CDS	555	frr		COG0233	Ribosome-recycling factor
BKGJBIMN_00579	CDS	723	pyrH	2.7.4.22	COG0528	Uridylate kinase
BKGJBIMN_00580	CDS	867	tsf		COG0264	Elongation factor Ts
BKGJBIMN_00581	CDS	1395				hypothetical protein
BKGJBIMN_00582	CDS	2079	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
BKGJBIMN_00583	CDS	2496	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
BKGJBIMN_00584	CDS	1434				hypothetical protein
BKGJBIMN_00585	CDS	1392	glgA	2.4.1.21	COG0297	Glycogen synthase
BKGJBIMN_00586	CDS	1893	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
BKGJBIMN_00587	CDS	1458	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
BKGJBIMN_00588	CDS	2508		7.2.2.10		Calcium-transporting ATPase 1
BKGJBIMN_00589	CDS	1005		1.1.1.28		D-lactate dehydrogenase
BKGJBIMN_00590	CDS	1173	ldc	4.1.1.17		Lysine/ornithine decarboxylase
BKGJBIMN_00591	CDS	903				hypothetical protein
BKGJBIMN_00592	CDS	834	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
BKGJBIMN_00593	CDS	624	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
BKGJBIMN_00594	CDS	483	rpsG_1		COG0049	30S ribosomal protein S7
BKGJBIMN_00595	CDS	387	rpsL_1			30S ribosomal protein S12
BKGJBIMN_00596	CDS	1398	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
BKGJBIMN_00597	CDS	1095				Iron-sulfur cluster carrier protein
BKGJBIMN_00598	CDS	1221	iscS_1	2.8.1.7		Cysteine desulfurase IscS
BKGJBIMN_00599	CDS	1062	ydiK		COG0628	Putative transport protein YdiK
BKGJBIMN_00600	CDS	1275	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
BKGJBIMN_00601	CDS	1101	pilT_1		COG2805	Twitching mobility protein
BKGJBIMN_00602	CDS	1227	epsF		COG1459	Type II secretion system protein F
BKGJBIMN_00603	CDS	789		2.5.1.10		Farnesyl diphosphate synthase
BKGJBIMN_00604	CDS	726	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
BKGJBIMN_00605	CDS	963				hypothetical protein
BKGJBIMN_00606	CDS	1971				hypothetical protein
BKGJBIMN_00607	CDS	300				hypothetical protein
BKGJBIMN_00608	CDS	729				hypothetical protein
BKGJBIMN_00609	CDS	690				hypothetical protein
BKGJBIMN_00610	CDS	540				hypothetical protein
BKGJBIMN_00611	CDS	498				hypothetical protein
BKGJBIMN_00612	CDS	450	pfdA			Prefoldin subunit alpha
BKGJBIMN_00613	CDS	135				hypothetical protein
BKGJBIMN_00614	CDS	1854	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BKGJBIMN_00615	CDS	882	epmA_1	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
BKGJBIMN_00616	CDS	774	xynR		COG1414	HTH-type transcriptional regulator XynR
BKGJBIMN_00617	CDS	1443	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
BKGJBIMN_00618	CDS	855				hypothetical protein
BKGJBIMN_00619	CDS	567		3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
BKGJBIMN_00620	CDS	996	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
BKGJBIMN_00621	CDS	180				hypothetical protein
BKGJBIMN_00622	CDS	459				hypothetical protein
BKGJBIMN_00623	CDS	360				hypothetical protein
BKGJBIMN_00624	CDS	777	tlyA		COG1189	Hemolysin A
BKGJBIMN_00625	CDS	981	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
BKGJBIMN_00626	CDS	1533	nadB	1.4.3.16	COG0029	L-aspartate oxidase
BKGJBIMN_00627	CDS	987			COG0391	Gluconeogenesis factor
BKGJBIMN_00628	CDS	513				hypothetical protein
BKGJBIMN_00629	CDS	1281	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
BKGJBIMN_00630	CDS	432				hypothetical protein
BKGJBIMN_00631	CDS	3003	mdtC			Multidrug resistance protein MdtC
BKGJBIMN_00632	CDS	1170	sqr_1	1.8.5.4	COG0446	Sulfide-quinone reductase
BKGJBIMN_00633	CDS	1086	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
BKGJBIMN_00634	CDS	492				hypothetical protein
BKGJBIMN_00635	CDS	501				hypothetical protein
BKGJBIMN_00636	CDS	204	rpmI			50S ribosomal protein L35
BKGJBIMN_00637	CDS	2010	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
BKGJBIMN_00638	CDS	381				hypothetical protein
BKGJBIMN_00639	CDS	1227		3.4.21.-		putative CtpA-like serine protease
BKGJBIMN_00640	CDS	1008	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
BKGJBIMN_00641	tRNA	76				tRNA-Pro(ggg)
BKGJBIMN_00642	CDS	855	hydA	1.12.2.1		Periplasmic [NiFe] hydrogenase small subunit
BKGJBIMN_00643	CDS	1251	hydB	1.12.2.1	COG0374	Periplasmic [NiFe] hydrogenase large subunit
BKGJBIMN_00644	CDS	468				hypothetical protein
BKGJBIMN_00645	CDS	1269	pyrC	3.5.2.3	COG0044	Dihydroorotase
BKGJBIMN_00646	CDS	915				hypothetical protein
BKGJBIMN_00647	CDS	819				hypothetical protein
BKGJBIMN_00648	CDS	450				hypothetical protein
BKGJBIMN_00649	CDS	1107				hypothetical protein
BKGJBIMN_00650	CDS	369	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
BKGJBIMN_00651	CDS	867				hypothetical protein
BKGJBIMN_00652	CDS	1167	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
BKGJBIMN_00653	CDS	1275	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
BKGJBIMN_00654	CDS	975				hypothetical protein
BKGJBIMN_00655	CDS	1320	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
BKGJBIMN_00656	CDS	597				hypothetical protein
BKGJBIMN_00657	CDS	1338	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
BKGJBIMN_00658	rRNA	112				5S ribosomal RNA
BKGJBIMN_00659	rRNA	2948				23S ribosomal RNA
BKGJBIMN_00660	tRNA	74				tRNA-Ala(tgc)
BKGJBIMN_00661	tRNA	74				tRNA-Ile(gat)
BKGJBIMN_00662	rRNA	1580				16S ribosomal RNA
BKGJBIMN_00663	CDS	657	queC_1	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
BKGJBIMN_00664	CDS	756	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
BKGJBIMN_00665	CDS	639				hypothetical protein
BKGJBIMN_00666	CDS	789	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
BKGJBIMN_00667	CDS	1425	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
BKGJBIMN_00668	CDS	699				hypothetical protein
BKGJBIMN_00669	CDS	1668	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
BKGJBIMN_00670	CDS	1179	trm1	2.1.1.215	COG1867	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase
BKGJBIMN_00671	CDS	402	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
BKGJBIMN_00672	CDS	2091	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
BKGJBIMN_00673	CDS	1026	mreB		COG1077	Cell shape-determining protein MreB
BKGJBIMN_00674	CDS	795				hypothetical protein
BKGJBIMN_00675	CDS	258				hypothetical protein
BKGJBIMN_00676	CDS	333	queC_2	6.3.4.20		7-cyano-7-deazaguanine synthase
BKGJBIMN_00677	CDS	228				hypothetical protein
BKGJBIMN_00678	CDS	1299	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
BKGJBIMN_00679	CDS	417				hypothetical protein
BKGJBIMN_00680	CDS	942	corA		COG0598	Magnesium transport protein CorA
BKGJBIMN_00681	CDS	963	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
BKGJBIMN_00682	CDS	345	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
BKGJBIMN_00683	CDS	1638	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
BKGJBIMN_00684	CDS	885				hypothetical protein
BKGJBIMN_00685	CDS	651	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
BKGJBIMN_00686	CDS	243				hypothetical protein
BKGJBIMN_00687	CDS	717		1.11.1.15	COG0450	Peroxiredoxin
BKGJBIMN_00688	CDS	330				hypothetical protein
BKGJBIMN_00689	CDS	3024				hypothetical protein
BKGJBIMN_00690	CDS	2364	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
BKGJBIMN_00691	CDS	204				hypothetical protein
BKGJBIMN_00692	CDS	291				hypothetical protein
BKGJBIMN_00693	CDS	825	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
BKGJBIMN_00694	tRNA	88				tRNA-Leu(taa)
BKGJBIMN_00695	CDS	1347	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
BKGJBIMN_00696	CDS	1311	rho	3.6.4.-	COG1158	Transcription termination factor Rho
BKGJBIMN_00697	CDS	207				hypothetical protein
