locus_tag	ftype	length_bp	gene	EC_number	COG	product
MNCALGCG_00379	CDS	681	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
MNCALGCG_00380	CDS	432				hypothetical protein
MNCALGCG_00381	CDS	1005	hemH	4.99.1.1	COG0276	Ferrochelatase
MNCALGCG_00382	CDS	666				hypothetical protein
MNCALGCG_00383	CDS	2811	ccsA			Cytochrome c biogenesis protein CcsA
MNCALGCG_00384	CDS	1278	fucT_1	2.4.1.152		Alpha-(1,3)-fucosyltransferase FucT
MNCALGCG_00385	CDS	1347	gdhA	1.4.1.3		NAD(P)-specific glutamate dehydrogenase
MNCALGCG_00386	CDS	831	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
MNCALGCG_00387	CDS	1224	htpX_1	3.4.24.-		Protease HtpX
MNCALGCG_00388	CDS	525				hypothetical protein
MNCALGCG_00389	CDS	753				hypothetical protein
MNCALGCG_00390	CDS	228				hypothetical protein
MNCALGCG_00391	CDS	237				hypothetical protein
MNCALGCG_00392	CDS	1860	priA	3.6.4.-	COG1198	Primosomal protein N'
MNCALGCG_00393	CDS	732	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
MNCALGCG_00394	CDS	642	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
MNCALGCG_00395	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
MNCALGCG_00396	CDS	498	cheW		COG0835	Chemotaxis protein CheW
MNCALGCG_00397	CDS	2412	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
MNCALGCG_00398	CDS	936	cheV_2		COG0784	Chemotaxis protein CheV
MNCALGCG_00399	CDS	759	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
MNCALGCG_00400	CDS	669			COG0325	Pyridoxal phosphate homeostasis protein
MNCALGCG_00401	CDS	1851	ubiD	4.1.1.98		3-octaprenyl-4-hydroxybenzoate carboxy-lyase
MNCALGCG_00402	CDS	1575	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
MNCALGCG_00403	CDS	549				hypothetical protein
MNCALGCG_00404	CDS	1671	rpsA		COG0539	30S ribosomal protein S1
MNCALGCG_00405	CDS	825	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
MNCALGCG_00406	CDS	1290	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
MNCALGCG_00407	CDS	2295	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
MNCALGCG_00408	CDS	987	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
MNCALGCG_00409	CDS	315			COG0537	putative HIT-like protein
MNCALGCG_00410	CDS	1323	sufS	4.4.1.16		Cysteine desulfurase
MNCALGCG_00411	CDS	591				hypothetical protein
MNCALGCG_00412	CDS	2391	dorA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
MNCALGCG_00413	CDS	489				hypothetical protein
MNCALGCG_00414	CDS	1527	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
MNCALGCG_00415	CDS	108				hypothetical protein
MNCALGCG_00416	CDS	750				hypothetical protein
MNCALGCG_00417	tRNA	78				tRNA-Pro(tgg)
MNCALGCG_00418	tRNA	77				tRNA-His(gtg)
MNCALGCG_00419	tRNA	77				tRNA-Arg(tcg)
MNCALGCG_00420	tRNA	77				tRNA-Arg(tct)
MNCALGCG_00421	CDS	348				IS200/IS605 family transposase IS606
MNCALGCG_00422	CDS	807				IS200/IS605 family transposase IS606
MNCALGCG_00423	CDS	369				hypothetical protein
MNCALGCG_00424	CDS	1872				hypothetical protein
MNCALGCG_00425	CDS	1170	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
MNCALGCG_00426	CDS	1953				hypothetical protein
MNCALGCG_00427	CDS	1008				hypothetical protein
MNCALGCG_00428	CDS	786	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
MNCALGCG_00429	CDS	429				hypothetical protein
MNCALGCG_00430	CDS	1170	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
MNCALGCG_00431	CDS	1848	speA	4.1.1.19		Biosynthetic arginine decarboxylase
MNCALGCG_00432	CDS	927				hypothetical protein
MNCALGCG_00433	CDS	1860				hypothetical protein
MNCALGCG_00434	CDS	1254				hypothetical protein
MNCALGCG_00435	CDS	1734				hypothetical protein
MNCALGCG_00436	rRNA	2883				23S ribosomal RNA
MNCALGCG_00437	CDS	114				hypothetical protein
MNCALGCG_00438	CDS	546				hypothetical protein
MNCALGCG_00439	CDS	99				hypothetical protein
MNCALGCG_00440	CDS	243				hypothetical protein
MNCALGCG_00441	CDS	687				hypothetical protein
MNCALGCG_00442	CDS	891				hypothetical protein
MNCALGCG_00443	CDS	429				hypothetical protein
MNCALGCG_00444	CDS	1170				hypothetical protein
MNCALGCG_00445	CDS	576	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
MNCALGCG_00446	CDS	342				hypothetical protein
MNCALGCG_00447	CDS	429				hypothetical protein
MNCALGCG_00448	CDS	1284				IS200/IS605 family transposase IS605
MNCALGCG_00449	CDS	1101				hypothetical protein
MNCALGCG_00450	CDS	2034	topA_2	5.6.2.1		DNA topoisomerase 1
MNCALGCG_00451	CDS	2424				hypothetical protein
MNCALGCG_00452	CDS	267				hypothetical protein
MNCALGCG_00453	CDS	276				hypothetical protein
MNCALGCG_00454	CDS	1524				hypothetical protein
MNCALGCG_00455	CDS	186				hypothetical protein
MNCALGCG_00456	CDS	780				hypothetical protein
MNCALGCG_00457	CDS	1146				hypothetical protein
MNCALGCG_00458	CDS	387				hypothetical protein
MNCALGCG_00459	CDS	1419				hypothetical protein
MNCALGCG_00460	CDS	135				hypothetical protein
MNCALGCG_00461	CDS	285				hypothetical protein
MNCALGCG_00462	CDS	1557				hypothetical protein
MNCALGCG_00463	CDS	3066				hypothetical protein
MNCALGCG_00464	CDS	669				hypothetical protein
MNCALGCG_00465	CDS	201				hypothetical protein
MNCALGCG_00466	CDS	312				hypothetical protein
MNCALGCG_00467	CDS	258				hypothetical protein
MNCALGCG_00468	CDS	231				hypothetical protein
MNCALGCG_00469	CDS	453				hypothetical protein
MNCALGCG_00470	CDS	264				hypothetical protein
MNCALGCG_00471	CDS	237				hypothetical protein
MNCALGCG_00472	CDS	2577				hypothetical protein
MNCALGCG_00473	CDS	489				hypothetical protein
MNCALGCG_00474	CDS	1098				hypothetical protein
MNCALGCG_00475	CDS	1464	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
MNCALGCG_00476	CDS	3168				hypothetical protein
MNCALGCG_00477	CDS	1896				hypothetical protein
MNCALGCG_00478	CDS	768				hypothetical protein
MNCALGCG_00479	CDS	348				hypothetical protein
MNCALGCG_00480	CDS	1488				hypothetical protein
MNCALGCG_00481	CDS	489				hypothetical protein
MNCALGCG_00482	CDS	1737	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
MNCALGCG_00483	CDS	1251	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
MNCALGCG_00484	CDS	561				hypothetical protein
MNCALGCG_00485	CDS	741	modA		COG0725	Molybdate-binding protein ModA
MNCALGCG_00486	CDS	675	modB		COG4149	Molybdenum transport system permease protein ModB
MNCALGCG_00487	CDS	798	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MNCALGCG_00488	CDS	1392	gltX1_1	6.1.1.17		Glutamate--tRNA ligase 1
MNCALGCG_00489	CDS	1104				hypothetical protein
MNCALGCG_00490	CDS	1638				hypothetical protein
MNCALGCG_00491	CDS	849				hypothetical protein
MNCALGCG_00492	CDS	1800	typA		COG1217	GTP-binding protein TypA/BipA
MNCALGCG_00493	CDS	636				hypothetical protein
MNCALGCG_00494	CDS	261				hypothetical protein
MNCALGCG_00495	CDS	513				hypothetical protein
MNCALGCG_00496	CDS	144				hypothetical protein
MNCALGCG_00497	CDS	789	ydiO	2.1.1.37	COG0270	putative BsuMI modification methylase subunit YdiO
MNCALGCG_00498	CDS	753				hypothetical protein
MNCALGCG_00499	CDS	246				hypothetical protein
MNCALGCG_00500	CDS	945	srpA	1.11.1.-	COG0753	Catalase-related peroxidase
MNCALGCG_00501	CDS	1587				hypothetical protein
MNCALGCG_00502	CDS	1398				hypothetical protein
MNCALGCG_00503	CDS	2874				hypothetical protein
MNCALGCG_00504	CDS	888				hypothetical protein
MNCALGCG_00505	CDS	1137				hypothetical protein
MNCALGCG_00506	CDS	189	rpmB		COG0227	50S ribosomal protein L28
MNCALGCG_00507	CDS	837				hypothetical protein
MNCALGCG_00508	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
MNCALGCG_00509	CDS	1269	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
MNCALGCG_00510	CDS	261				putative protein
MNCALGCG_00511	CDS	402	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
MNCALGCG_00512	CDS	1329				hypothetical protein
MNCALGCG_00513	CDS	1329				hypothetical protein
MNCALGCG_00514	CDS	1068				hypothetical protein
MNCALGCG_00515	CDS	1125	dnaN		COG0592	Beta sliding clamp
MNCALGCG_00516	CDS	2322	gyrB	5.6.2.2	COG0187	Type 2 topoisomerase subunit B
MNCALGCG_00517	CDS	165				hypothetical protein
MNCALGCG_00518	CDS	741				hypothetical protein
MNCALGCG_00519	CDS	150				hypothetical protein
MNCALGCG_00520	CDS	465				hypothetical protein
MNCALGCG_00521	CDS	1164				hypothetical protein
MNCALGCG_00522	CDS	639				hypothetical protein
MNCALGCG_00523	CDS	1329	pgbA			Plasminogen-binding protein PgbA
MNCALGCG_00524	CDS	1380		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
MNCALGCG_00525	CDS	765	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
MNCALGCG_00526	CDS	117				hypothetical protein
MNCALGCG_00527	CDS	1446	glnA	6.3.1.2	COG0174	Glutamine synthetase
MNCALGCG_00528	CDS	105				hypothetical protein
MNCALGCG_00529	CDS	1977				hypothetical protein
MNCALGCG_00530	CDS	450	rplI		COG0359	50S ribosomal protein L9
MNCALGCG_00531	CDS	543	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
MNCALGCG_00532	CDS	1332	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
MNCALGCG_00533	CDS	909	era_1		COG1159	GTPase Era
MNCALGCG_00534	CDS	993				hypothetical protein
MNCALGCG_00535	CDS	831				hypothetical protein
MNCALGCG_00536	CDS	348				hypothetical protein
MNCALGCG_00537	CDS	1446				hypothetical protein
MNCALGCG_00538	CDS	483				hypothetical protein
MNCALGCG_00539	CDS	2247				hypothetical protein
MNCALGCG_00540	CDS	993				Type IV secretion system protein VirB11
MNCALGCG_00541	CDS	600				hypothetical protein
MNCALGCG_00542	CDS	5784				hypothetical protein
MNCALGCG_00543	CDS	1569				hypothetical protein
MNCALGCG_00544	CDS	1608				hypothetical protein
MNCALGCG_00545	CDS	759				hypothetical protein
MNCALGCG_00546	CDS	657				hypothetical protein
MNCALGCG_00547	CDS	843	cagT			CAG pathogenicity island protein 12
MNCALGCG_00548	CDS	90				hypothetical protein
MNCALGCG_00549	CDS	579	cagS			CAG pathogenicity island protein 13
MNCALGCG_00550	CDS	306				hypothetical protein
MNCALGCG_00551	CDS	1131				hypothetical protein
MNCALGCG_00552	CDS	921				hypothetical protein
MNCALGCG_00553	CDS	714				hypothetical protein
MNCALGCG_00554	CDS	1146				hypothetical protein
MNCALGCG_00555	CDS	1113				hypothetical protein
MNCALGCG_00556	CDS	429				hypothetical protein
MNCALGCG_00557	CDS	807				hypothetical protein
MNCALGCG_00558	CDS	2946	virB4_2			Type IV secretion system protein virB4
MNCALGCG_00559	CDS	624				hypothetical protein
MNCALGCG_00560	CDS	348				hypothetical protein
MNCALGCG_00561	CDS	228				hypothetical protein
MNCALGCG_00562	CDS	3561	cagA			Cytotoxicity-associated immunodominant antigen
MNCALGCG_00563	CDS	267				hypothetical protein
MNCALGCG_00564	CDS	555				hypothetical protein
MNCALGCG_00565	CDS	768	murI	5.1.1.3	COG0796	Glutamate racemase
MNCALGCG_00566	CDS	1317	rho	3.6.4.-	COG1158	Transcription termination factor Rho
MNCALGCG_00567	CDS	204	rpmE		COG0254	50S ribosomal protein L31
MNCALGCG_00568	CDS	864	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
MNCALGCG_00569	CDS	684	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MNCALGCG_00570	CDS	966				hypothetical protein
MNCALGCG_00571	CDS	822				hypothetical protein
MNCALGCG_00572	CDS	438				hypothetical protein
MNCALGCG_00573	CDS	939	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
MNCALGCG_00574	CDS	1239	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
MNCALGCG_00575	CDS	237	acpP_1			Acyl carrier protein
MNCALGCG_00576	CDS	744	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MNCALGCG_00577	CDS	213	rpsU		COG0828	30S ribosomal protein S21
MNCALGCG_00578	CDS	1251				hypothetical protein
MNCALGCG_00579	CDS	246				hypothetical protein
MNCALGCG_00580	CDS	648	rclC		COG3059	Inner membrane protein RclC
MNCALGCG_00581	CDS	822	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
MNCALGCG_00582	CDS	1047			COG0628	Putative transport protein
MNCALGCG_00583	CDS	873				hypothetical protein
MNCALGCG_00584	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
MNCALGCG_00585	CDS	1491	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
MNCALGCG_00586	CDS	579	yohD		COG0586	Inner membrane protein YohD
MNCALGCG_00587	CDS	540	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
MNCALGCG_00588	CDS	333				hypothetical protein
MNCALGCG_00589	CDS	456	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
MNCALGCG_00590	CDS	699				hypothetical protein
MNCALGCG_00591	CDS	873				hypothetical protein
MNCALGCG_00592	CDS	873	folD		COG0190	Bifunctional protein FolD protein
MNCALGCG_00593	CDS	2037	mdoB	2.7.8.20		Phosphoglycerol transferase I
MNCALGCG_00594	CDS	555				hypothetical protein
MNCALGCG_00595	CDS	1119				hypothetical protein
MNCALGCG_00596	CDS	1020	pyrC_2	3.5.2.3	COG0418	Dihydroorotase
MNCALGCG_00597	CDS	975				hypothetical protein
MNCALGCG_00598	CDS	882				hypothetical protein
MNCALGCG_00599	CDS	372				hypothetical protein
MNCALGCG_00600	CDS	651	nth_1	4.2.99.18	COG0177	Endonuclease III
MNCALGCG_00601	CDS	231				hypothetical protein
MNCALGCG_00602	CDS	2934				hypothetical protein
MNCALGCG_00603	CDS	864	mltG	4.2.2.-		Endolytic murein transglycosylase
MNCALGCG_00604	CDS	342	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
MNCALGCG_00605	CDS	1128	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
MNCALGCG_00606	CDS	822				hypothetical protein
MNCALGCG_00607	CDS	561				hypothetical protein
MNCALGCG_00608	CDS	2943				hypothetical protein
MNCALGCG_00609	CDS	1797				hypothetical protein
MNCALGCG_00610	CDS	165				hypothetical protein
MNCALGCG_00611	CDS	1473				hypothetical protein
MNCALGCG_00612	CDS	639				hypothetical protein
MNCALGCG_00613	CDS	1980	mrcA		COG5009	Penicillin-binding protein 1A
MNCALGCG_00614	CDS	1122	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
MNCALGCG_00615	CDS	1302				hypothetical protein
MNCALGCG_00616	CDS	1770			COG1132	putative ABC transporter ATP-binding protein
MNCALGCG_00617	CDS	102				hypothetical protein
MNCALGCG_00618	CDS	1533	flaA		COG1344	Flagellin A
MNCALGCG_00619	CDS	654	nth_2	4.2.99.18		Endonuclease III
MNCALGCG_00620	CDS	618				hypothetical protein
MNCALGCG_00621	CDS	1020	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
MNCALGCG_00622	CDS	1434				hypothetical protein
MNCALGCG_00623	CDS	675				hypothetical protein
MNCALGCG_00624	CDS	3087	mdtC			Multidrug resistance protein MdtC
MNCALGCG_00625	CDS	570				hypothetical protein
MNCALGCG_00626	CDS	3717				hypothetical protein
MNCALGCG_00627	CDS	5832				hypothetical protein
MNCALGCG_00628	CDS	501				hypothetical protein
MNCALGCG_00629	CDS	240				hypothetical protein
MNCALGCG_00630	CDS	702	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MNCALGCG_00631	CDS	333				hypothetical protein
MNCALGCG_00632	CDS	1971	ligA	6.5.1.2	COG0272	DNA ligase
MNCALGCG_00633	CDS	942	cheV_3		COG0784	Chemotaxis protein CheV
MNCALGCG_00634	CDS	1734	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
MNCALGCG_00635	CDS	576	adk	2.7.4.3	COG0563	Adenylate kinase
MNCALGCG_00636	CDS	606				hypothetical protein
MNCALGCG_00637	CDS	651				hypothetical protein
MNCALGCG_00638	CDS	522	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
MNCALGCG_00639	CDS	2250	mutS2	3.1.-.-	COG1193	Endonuclease MutS2
MNCALGCG_00640	CDS	363				hypothetical protein
MNCALGCG_00641	CDS	1350	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
MNCALGCG_00642	CDS	1128	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
MNCALGCG_00643	CDS	1080	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
MNCALGCG_00644	CDS	1206	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
MNCALGCG_00645	CDS	333				hypothetical protein
MNCALGCG_00646	CDS	678	hcpD_2	3.5.2.6	COG0790	Putative beta-lactamase HcpD
MNCALGCG_00647	CDS	2046				hypothetical protein
MNCALGCG_00648	CDS	585	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
MNCALGCG_00649	CDS	1155	hydA	1.12.5.1	COG1740	Quinone-reactive Ni/Fe-hydrogenase small chain
MNCALGCG_00650	CDS	1737	hydB	1.12.5.1	COG0374	Quinone-reactive Ni/Fe-hydrogenase large chain
MNCALGCG_00651	CDS	675	hydC		COG1969	Quinone-reactive Ni/Fe-hydrogenase B-type cytochrome subunit
MNCALGCG_00652	CDS	537	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
MNCALGCG_00653	CDS	1539				hypothetical protein
MNCALGCG_00654	CDS	279				hypothetical protein
MNCALGCG_00655	CDS	453				hypothetical protein
MNCALGCG_00656	CDS	918				hypothetical protein
MNCALGCG_00657	CDS	681	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
MNCALGCG_00658	CDS	1209	cca	2.7.7.72		CCA-adding enzyme
MNCALGCG_00659	CDS	228				hypothetical protein
MNCALGCG_00660	CDS	654	yfkO	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
MNCALGCG_00661	CDS	1320	gltX1_2	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
MNCALGCG_00662	CDS	294				hypothetical protein
MNCALGCG_00663	CDS	1683				hypothetical protein
MNCALGCG_00664	CDS	822	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
MNCALGCG_00665	CDS	408				hypothetical protein
MNCALGCG_00666	CDS	1269	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
MNCALGCG_00667	CDS	1407	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
MNCALGCG_00668	CDS	579				hypothetical protein
MNCALGCG_00669	CDS	1431	fucT_2	2.4.1.152		Alpha-(1,3)-fucosyltransferase FucT
MNCALGCG_00670	CDS	624	SERB	3.1.3.3	COG0560	Phosphoserine phosphatase
MNCALGCG_00671	CDS	504	ftnA	1.16.3.2	COG1528	Bacterial non-heme ferritin
MNCALGCG_00672	CDS	1083	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
MNCALGCG_00673	CDS	2661	bamA			Outer membrane protein assembly factor BamA
MNCALGCG_00674	CDS	1062	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
MNCALGCG_00675	CDS	1260		3.4.24.-	COG0612	putative zinc protease
MNCALGCG_00676	CDS	1425	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
MNCALGCG_00677	CDS	1245	surA	5.2.1.8		Chaperone SurA
MNCALGCG_00678	CDS	1017	lapB			Lipopolysaccharide assembly protein B
MNCALGCG_00679	CDS	432	rnhA	3.1.26.4	COG0328	Ribonuclease HI
MNCALGCG_00680	CDS	723	rnc	3.1.26.3	COG0571	Ribonuclease 3
MNCALGCG_00681	CDS	1098	aroC	4.2.3.5	COG0082	Chorismate synthase
MNCALGCG_00682	CDS	516				hypothetical protein
MNCALGCG_00683	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
MNCALGCG_00684	CDS	1302	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
MNCALGCG_00685	CDS	258				hypothetical protein
MNCALGCG_00686	CDS	1824				hypothetical protein
MNCALGCG_00687	CDS	2739				hypothetical protein
MNCALGCG_00688	CDS	1350				hypothetical protein
MNCALGCG_00689	CDS	813				hypothetical protein
MNCALGCG_00690	CDS	1173		2.6.1.1		Aspartate aminotransferase
MNCALGCG_00691	CDS	1281				hypothetical protein
MNCALGCG_00692	CDS	687				hypothetical protein
MNCALGCG_00693	CDS	1089	xerH_1		COG0582	Tyrosine recombinase XerH
MNCALGCG_00694	CDS	507	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
MNCALGCG_00695	CDS	768				hypothetical protein
MNCALGCG_00696	CDS	870	wbpB	1.1.1.335	COG0673	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase
MNCALGCG_00697	CDS	2367	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
MNCALGCG_00698	CDS	507				hypothetical protein
MNCALGCG_00699	CDS	321				hypothetical protein
MNCALGCG_00700	CDS	1302	glmU		COG1207	Bifunctional protein GlmU
MNCALGCG_00701	CDS	318				hypothetical protein
MNCALGCG_00702	CDS	441	fliP		COG1338	Flagellar biosynthetic protein FliP
MNCALGCG_00703	CDS	2304	fecA_1		COG4772	Fe(3+) dicitrate transport protein FecA
MNCALGCG_00704	CDS	1929	feoB		COG0370	Fe(2+) transporter FeoB
MNCALGCG_00705	CDS	501				hypothetical protein
MNCALGCG_00706	CDS	315				hypothetical protein
MNCALGCG_00707	CDS	1176	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
MNCALGCG_00708	CDS	699	scoA	2.8.3.5	COG1788	Succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
MNCALGCG_00709	CDS	624	scoB	2.8.3.5	COG2057	Succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
MNCALGCG_00710	CDS	1365	atoE		COG2031	Putative short-chain fatty acid transporter
MNCALGCG_00711	CDS	774				hypothetical protein
MNCALGCG_00712	CDS	114				hypothetical protein
MNCALGCG_00713	CDS	2142	acxA	6.4.1.6	COG0145	Acetone carboxylase beta subunit
MNCALGCG_00714	CDS	2298	acxB	6.4.1.6	COG0146	Acetone carboxylase alpha subunit
MNCALGCG_00715	CDS	501	acxC	6.4.1.6	COG4647	Acetone carboxylase gamma subunit
MNCALGCG_00716	CDS	1014				hypothetical protein
MNCALGCG_00717	CDS	387	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
MNCALGCG_00718	CDS	2484	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
MNCALGCG_00719	CDS	474				hypothetical protein
MNCALGCG_00720	CDS	1146	atoC		COG2204	Regulatory protein AtoC
MNCALGCG_00721	CDS	2826	uvrA			UvrABC system protein A
MNCALGCG_00722	CDS	822				hypothetical protein
MNCALGCG_00723	CDS	927	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
MNCALGCG_00724	CDS	345				hypothetical protein
MNCALGCG_00725	CDS	903	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
MNCALGCG_00726	CDS	1983				hypothetical protein
MNCALGCG_00727	CDS	1221				hypothetical protein
MNCALGCG_00728	CDS	375				hypothetical protein
MNCALGCG_00729	CDS	339				hypothetical protein
MNCALGCG_00730	CDS	1245	rpoN		COG1508	RNA polymerase sigma-54 factor
MNCALGCG_00731	CDS	723	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
MNCALGCG_00732	CDS	402				hypothetical protein
MNCALGCG_00733	CDS	1737				hypothetical protein
MNCALGCG_00734	CDS	633	argO		COG1279	Arginine exporter protein ArgO
MNCALGCG_00735	CDS	267				hypothetical protein
MNCALGCG_00736	CDS	162				hypothetical protein
MNCALGCG_00737	CDS	459				hypothetical protein
MNCALGCG_00738	CDS	1890				hypothetical protein
MNCALGCG_00739	CDS	1047	ansA	3.5.1.1	COG0252	putative L-asparaginase
MNCALGCG_00740	CDS	1332	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
MNCALGCG_00741	CDS	1917				hypothetical protein
MNCALGCG_00742	CDS	918				hypothetical protein
MNCALGCG_00743	CDS	987	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
MNCALGCG_00744	CDS	1011	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
MNCALGCG_00745	CDS	1068				hypothetical protein
MNCALGCG_00746	CDS	306				hypothetical protein
MNCALGCG_00747	CDS	1722				hypothetical protein
MNCALGCG_00748	CDS	357				hypothetical protein
MNCALGCG_00749	CDS	1566				hypothetical protein
MNCALGCG_00750	CDS	1320	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
MNCALGCG_00751	CDS	462	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
MNCALGCG_00752	CDS	1110		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
MNCALGCG_00753	CDS	477	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
MNCALGCG_00754	CDS	1044	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
MNCALGCG_00755	CDS	726	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MNCALGCG_00756	CDS	1482	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
MNCALGCG_00757	CDS	486		2.7.7.53	COG0537	AP-4-A phosphorylase
MNCALGCG_00758	CDS	957	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MNCALGCG_00759	tRNA	77				tRNA-Met(cat)
MNCALGCG_00760	CDS	585				hypothetical protein
MNCALGCG_00761	CDS	462				hypothetical protein
MNCALGCG_00762	CDS	984	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
MNCALGCG_00763	CDS	1260				hypothetical protein
MNCALGCG_00764	CDS	1182	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
