locus_tag	ftype	length_bp	gene	EC_number	COG	product
MFECGEJE_00329	CDS	555	ampD	3.5.1.28		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
MFECGEJE_00330	CDS	900	corC		COG4535	Magnesium and cobalt efflux protein CorC
MFECGEJE_00331	CDS	1530	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
MFECGEJE_00332	CDS	738	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
MFECGEJE_00333	CDS	561				hypothetical protein
MFECGEJE_00334	CDS	420	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MFECGEJE_00335	CDS	909	rdgC		COG2974	Recombination-associated protein RdgC
MFECGEJE_00336	CDS	816	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
MFECGEJE_00337	CDS	1167	hcaT			putative 3-phenylpropionic acid transporter
MFECGEJE_00338	CDS	894	xerD		COG4974	Tyrosine recombinase XerD
MFECGEJE_00339	CDS	288				hypothetical protein
MFECGEJE_00340	CDS	1008	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
MFECGEJE_00341	CDS	615	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
MFECGEJE_00342	CDS	573	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
MFECGEJE_00343	CDS	741			COG0217	putative transcriptional regulatory protein
MFECGEJE_00344	CDS	477	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
MFECGEJE_00345	CDS	1767	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
MFECGEJE_00346	CDS	519				hypothetical protein
MFECGEJE_00347	CDS	726	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
MFECGEJE_00348	CDS	237	vapB1		COG4456	Antitoxin VapB1
MFECGEJE_00349	CDS	405	vapC1	3.1.-.-	COG1487	Ribonuclease VapC1
MFECGEJE_00350	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
MFECGEJE_00351	CDS	690	rnt	3.1.13.-	COG0847	Ribonuclease T
MFECGEJE_00352	CDS	1353				hypothetical protein
MFECGEJE_00353	CDS	264				hypothetical protein
MFECGEJE_00354	CDS	195				hypothetical protein
MFECGEJE_00355	tRNA	90				tRNA-Ser(tga)
MFECGEJE_00356	CDS	567	efp		COG0231	Elongation factor P
MFECGEJE_00357	CDS	1017	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
MFECGEJE_00358	CDS	1296	oapA		COG3061	Opacity-associated protein OapA
MFECGEJE_00359	CDS	405				hypothetical protein
MFECGEJE_00360	CDS	711	recO		COG1381	DNA repair protein RecO
MFECGEJE_00361	CDS	1317	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
MFECGEJE_00362	CDS	2232	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
MFECGEJE_00363	CDS	357	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
MFECGEJE_00364	CDS	594	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
MFECGEJE_00365	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II 1
MFECGEJE_00366	CDS	1047	tqsA		COG0628	AI-2 transport protein TqsA
MFECGEJE_00367	CDS	2193	priA	3.6.4.-	COG1198	Primosomal protein N'
MFECGEJE_00368	CDS	741	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
MFECGEJE_00369	CDS	345			COG3171	putative protein
MFECGEJE_00370	CDS	342	napF_1		COG1145	Ferredoxin-type protein NapF
MFECGEJE_00371	CDS	282	napD		COG3062	Chaperone NapD
MFECGEJE_00372	CDS	381	napA_1	1.9.6.1	COG0243	Periplasmic nitrate reductase
MFECGEJE_00373	CDS	2112	napA_2	1.9.6.1	COG0243	Periplasmic nitrate reductase
MFECGEJE_00374	CDS	834	napF_2			Ferredoxin-type protein NapF
MFECGEJE_00375	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
MFECGEJE_00376	CDS	444	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
MFECGEJE_00377	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
MFECGEJE_00378	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
MFECGEJE_00379	CDS	1278	ampG		COG0477	Anhydromuropeptide permease
MFECGEJE_00380	CDS	1017	lnpD	5.1.3.2		UDP-glucose 4-epimerase
MFECGEJE_00381	CDS	696				hypothetical protein
MFECGEJE_00382	CDS	723	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
MFECGEJE_00383	CDS	738	ribX			Riboflavin transport system permease protein RibX
MFECGEJE_00384	CDS	945			COG0715	Putative thiamine biosynthesis protein
MFECGEJE_00385	CDS	648	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
MFECGEJE_00386	CDS	816	mntB_1			Manganese transport system membrane protein MntB
MFECGEJE_00387	CDS	849	mntB_2			Manganese transport system membrane protein MntB
MFECGEJE_00388	CDS	921	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MFECGEJE_00389	CDS	882			COG0803	putative periplasmic iron-binding protein
MFECGEJE_00390	CDS	879				hypothetical protein
MFECGEJE_00391	CDS	1152	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
MFECGEJE_00392	CDS	540				hypothetical protein
MFECGEJE_00393	CDS	912	rodZ		COG1426	Cytoskeleton protein RodZ
MFECGEJE_00394	CDS	1107	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
MFECGEJE_00395	CDS	1272	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
MFECGEJE_00396	CDS	615				hypothetical protein
MFECGEJE_00397	CDS	195	iscX		COG2975	Protein IscX
MFECGEJE_00398	CDS	342	fdx		COG0633	2Fe-2S ferredoxin
MFECGEJE_00399	CDS	1860	hscA		COG0443	Chaperone protein HscA
MFECGEJE_00400	CDS	687				hypothetical protein
MFECGEJE_00401	CDS	525	hscB		COG1076	Co-chaperone protein HscB 
MFECGEJE_00402	CDS	324	iscA		COG0316	Iron-binding protein IscA
MFECGEJE_00403	CDS	381	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
MFECGEJE_00404	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
MFECGEJE_00405	CDS	453	iscR		COG1959	HTH-type transcriptional regulator IscR
MFECGEJE_00406	CDS	726		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
MFECGEJE_00407	tRNA	76				tRNA-Lys(ctt)
MFECGEJE_00408	tRNA	76				tRNA-Lys(ttt)
MFECGEJE_00409	CDS	462	pal		COG2885	Peptidoglycan-associated lipoprotein
MFECGEJE_00410	CDS	1284	tolB		COG0823	Tol-Pal system protein TolB
MFECGEJE_00411	CDS	1119				hypothetical protein
MFECGEJE_00412	CDS	420	tolR_2		COG0848	Tol-Pal system protein TolR
MFECGEJE_00413	CDS	687	tolQ_2		COG0811	Tol-Pal system protein TolQ
MFECGEJE_00414	CDS	411	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
MFECGEJE_00415	CDS	1923	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
MFECGEJE_00416	CDS	711	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
MFECGEJE_00417	CDS	552	slp		COG3065	Outer membrane protein Slp
MFECGEJE_00418	CDS	1689	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MFECGEJE_00419	CDS	1200	rnd	3.1.13.5	COG0349	Ribonuclease D
MFECGEJE_00420	CDS	1011				hypothetical protein
MFECGEJE_00421	CDS	738	oatA	2.3.1.-		O-acetyltransferase OatA
MFECGEJE_00422	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
MFECGEJE_00423	CDS	585	pth	3.1.1.29		Peptidyl-tRNA hydrolase
MFECGEJE_00424	CDS	309				hypothetical protein
MFECGEJE_00425	CDS	1215		1.14.11.-	COG2850	putative ribosomal oxygenase
MFECGEJE_00426	CDS	1320	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
MFECGEJE_00427	CDS	633	nudF	3.6.1.13		ADP-ribose pyrophosphatase
MFECGEJE_00428	CDS	825	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
MFECGEJE_00429	CDS	288				hypothetical protein
MFECGEJE_00430	CDS	1380	ompP1		COG2067	Outer membrane protein P1
MFECGEJE_00431	CDS	540	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
MFECGEJE_00432	CDS	672	mutH		COG3066	DNA mismatch repair protein MutH
MFECGEJE_00433	CDS	1293	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
MFECGEJE_00434	CDS	867	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
MFECGEJE_00435	CDS	948	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
MFECGEJE_00436	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
MFECGEJE_00437	CDS	807	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
MFECGEJE_00438	CDS	1428				hypothetical protein
MFECGEJE_00439	CDS	957	tyrR		COG3283	Transcriptional regulatory protein TyrR
MFECGEJE_00440	CDS	276	hfq		COG1923	RNA-binding protein Hfq
MFECGEJE_00441	CDS	969	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
MFECGEJE_00442	CDS	2808	rne	3.1.26.12		Ribonuclease E
MFECGEJE_00443	CDS	213				hypothetical protein
MFECGEJE_00444	CDS	792	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
MFECGEJE_00445	CDS	810	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
MFECGEJE_00446	CDS	681	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
MFECGEJE_00447	CDS	1305	yhjE_2			Inner membrane metabolite transport protein YhjE
MFECGEJE_00448	CDS	1383	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
MFECGEJE_00449	CDS	300				hypothetical protein
MFECGEJE_00450	CDS	246				hypothetical protein
MFECGEJE_00451	CDS	1320	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
MFECGEJE_00452	CDS	648	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
MFECGEJE_00453	CDS	1056	yfiF	2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase YfiF
MFECGEJE_00454	CDS	1368	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
MFECGEJE_00455	CDS	726	fadR		COG2186	Fatty acid metabolism regulator protein
MFECGEJE_00456	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
MFECGEJE_00457	CDS	534	dsbB		COG1495	Disulfide bond formation protein B
MFECGEJE_00458	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
MFECGEJE_00459	CDS	273	hupA			DNA-binding protein HU-alpha
MFECGEJE_00460	CDS	591			COG3068	putative protein
MFECGEJE_00461	CDS	795	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
MFECGEJE_00462	CDS	597	nfuA		COG0316	Fe/S biogenesis protein NfuA
MFECGEJE_00463	CDS	690				hypothetical protein
MFECGEJE_00464	CDS	1338	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
MFECGEJE_00465	CDS	414				hypothetical protein
MFECGEJE_00466	CDS	522				hypothetical protein
MFECGEJE_00467	CDS	507				hypothetical protein
MFECGEJE_00468	CDS	798				hypothetical protein
MFECGEJE_00469	CDS	2595	mrcA		COG5009	Penicillin-binding protein 1A
MFECGEJE_00470	CDS	846	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
MFECGEJE_00471	CDS	330			COG0718	Nucleoid-associated protein
MFECGEJE_00472	CDS	603	recR		COG0353	Recombination protein RecR
MFECGEJE_00473	CDS	1956	topB	5.6.2.1	COG0550	DNA topoisomerase 3
MFECGEJE_00474	CDS	339	secG		COG1314	Protein-export membrane protein SecG
MFECGEJE_00475	tRNA	86				tRNA-Leu(gag)
MFECGEJE_00476	CDS	1671	fruA		COG1299	PTS system fructose-specific EIIB'BC component
MFECGEJE_00477	CDS	942	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
MFECGEJE_00478	CDS	1500				hypothetical protein
MFECGEJE_00479	CDS	531				hypothetical protein
MFECGEJE_00480	CDS	276	vapD	3.1.-.-	COG3309	Endoribonuclease VapD
MFECGEJE_00481	CDS	192				hypothetical protein
MFECGEJE_00482	CDS	1293				hypothetical protein
MFECGEJE_00483	CDS	525				hypothetical protein
MFECGEJE_00484	CDS	783	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
MFECGEJE_00485	CDS	984	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
MFECGEJE_00486	CDS	660	tmk	2.7.4.9	COG0125	Thymidylate kinase
MFECGEJE_00487	CDS	1044	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
MFECGEJE_00488	CDS	936	surA	5.2.1.8		Chaperone SurA
MFECGEJE_00489	CDS	540	pyrR			Bifunctional protein PyrR
MFECGEJE_00490	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
MFECGEJE_00491	CDS	876			COG2990	putative protein
MFECGEJE_00492	CDS	2412	lon	3.4.21.53	COG0466	Lon protease
MFECGEJE_00493	CDS	1152	hemW		COG0635	Heme chaperone HemW
MFECGEJE_00494	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
MFECGEJE_00495	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
MFECGEJE_00496	CDS	843	ygfZ		COG0354	tRNA-modifying protein YgfZ
MFECGEJE_00497	CDS	864				hypothetical protein
MFECGEJE_00498	CDS	270				hypothetical protein
MFECGEJE_00499	CDS	912	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
MFECGEJE_00500	CDS	1284	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
MFECGEJE_00501	CDS	1059	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
MFECGEJE_00502	CDS	1089	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
MFECGEJE_00503	CDS	600	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
MFECGEJE_00504	CDS	750	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
MFECGEJE_00505	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
MFECGEJE_00506	CDS	666	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
MFECGEJE_00507	CDS	1203	tyrP_1		COG0814	Tyrosine-specific transport protein
MFECGEJE_00508	CDS	429	atpC		COG0355	ATP synthase epsilon chain
MFECGEJE_00509	CDS	1374	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
MFECGEJE_00510	CDS	870	atpG		COG0224	ATP synthase gamma chain
MFECGEJE_00511	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
MFECGEJE_00512	CDS	534	atpH_1		COG0712	ATP synthase subunit delta
MFECGEJE_00513	CDS	471	atpF		COG0711	ATP synthase subunit b
MFECGEJE_00514	CDS	255	atpH_2			ATP synthase subunit c
MFECGEJE_00515	CDS	789	atpB		COG0356	ATP synthase subunit a
MFECGEJE_00516	CDS	375				hypothetical protein
MFECGEJE_00517	CDS	612	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
MFECGEJE_00518	CDS	378				hypothetical protein
MFECGEJE_00519	CDS	603	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
MFECGEJE_00520	CDS	474	yqaA		COG1238	Inner membrane protein YqaA
MFECGEJE_00521	CDS	504	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
MFECGEJE_00522	CDS	495	aphA_1	3.1.3.2	COG3700	Class B acid phosphatase
MFECGEJE_00523	CDS	201	aphA_2	3.1.3.2	COG3700	Class B acid phosphatase
MFECGEJE_00524	CDS	528	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
MFECGEJE_00525	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
MFECGEJE_00526	CDS	1053	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
MFECGEJE_00527	CDS	1296	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
MFECGEJE_00528	CDS	1164				hypothetical protein
MFECGEJE_00529	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
MFECGEJE_00530	CDS	1482	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
MFECGEJE_00531	CDS	930	rbsC		COG1172	Ribose import permease protein RbsC
MFECGEJE_00532	CDS	879	rbsB		COG1879	Ribose import binding protein RbsB
MFECGEJE_00533	CDS	921	rbsK	2.7.1.15	COG0524	Ribokinase
MFECGEJE_00534	CDS	999	rbsR		COG1609	Ribose operon repressor
MFECGEJE_00535	CDS	552				hypothetical protein
MFECGEJE_00536	CDS	489	rraA		COG0684	Regulator of ribonuclease activity A
MFECGEJE_00537	CDS	912	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
MFECGEJE_00538	CDS	720	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
MFECGEJE_00539	CDS	945	tehA		COG1275	Tellurite resistance protein TehA 
MFECGEJE_00540	CDS	777	hincIIR	3.1.21.4		Type-2 restriction enzyme HincII
MFECGEJE_00541	CDS	1557				hypothetical protein
MFECGEJE_00542	CDS	4248	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
MFECGEJE_00543	CDS	4032	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
MFECGEJE_00544	CDS	690	rplA		COG0081	50S ribosomal protein L1
MFECGEJE_00545	CDS	429	rplK		COG0080	50S ribosomal protein L11
MFECGEJE_00546	CDS	717	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
MFECGEJE_00547	CDS	1254	nupX		COG1972	Putative nucleoside permease NupX
MFECGEJE_00548	CDS	789	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
MFECGEJE_00549	CDS	1545				putative protein
MFECGEJE_00550	CDS	657				hypothetical protein
MFECGEJE_00551	CDS	1041				hypothetical protein
MFECGEJE_00552	CDS	1080	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
MFECGEJE_00553	CDS	1161	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
MFECGEJE_00554	CDS	819				hypothetical protein
MFECGEJE_00555	CDS	261			COG1145	putative ferredoxin-like protein
MFECGEJE_00556	CDS	1221	tyrP_2		COG0814	Tyrosine-specific transport protein
MFECGEJE_00557	CDS	582	tdk	2.7.1.21		Thymidine kinase
MFECGEJE_00558	CDS	1029	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
MFECGEJE_00559	CDS	216	rpsU		COG0828	30S ribosomal protein S21
MFECGEJE_00560	CDS	1782	dnaG	2.7.7.-	COG0358	DNA primase
MFECGEJE_00561	CDS	1890	rpoD		COG0568	RNA polymerase sigma factor RpoD
MFECGEJE_00562	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
MFECGEJE_00563	CDS	786	ureH		COG0829	Urease accessory protein UreH
MFECGEJE_00564	CDS	636	ureG		COG0378	Urease accessory protein UreG
MFECGEJE_00565	CDS	708	ureF		COG0830	Urease accessory protein UreF
MFECGEJE_00566	CDS	558	ureE			Urease accessory protein UreE
MFECGEJE_00567	CDS	1719	ureC	3.5.1.5		Urease subunit alpha
MFECGEJE_00568	CDS	306	ureB	3.5.1.5		Urease subunit beta
MFECGEJE_00569	CDS	303	ureA	3.5.1.5		Urease subunit gamma
MFECGEJE_00570	CDS	291	groS		COG0234	10 kDa chaperonin
MFECGEJE_00571	CDS	1647	groL		COG0459	60 kDa chaperonin
MFECGEJE_00572	CDS	450	rplI		COG0359	50S ribosomal protein L9
MFECGEJE_00573	CDS	228	rpsR		COG0238	30S ribosomal protein S18
MFECGEJE_00574	CDS	285	priB		COG2965	Primosomal replication protein N
MFECGEJE_00575	CDS	378	rpsF		COG0360	30S ribosomal protein S6
MFECGEJE_00576	CDS	219	infA		COG0361	Translation initiation factor IF-1
MFECGEJE_00577	CDS	864	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
MFECGEJE_00578	CDS	909	lex1_1	2.-.-.-	COG3306	Lipooligosaccharide biosynthesis protein lex-1
MFECGEJE_00579	CDS	828	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
MFECGEJE_00580	CDS	624				hypothetical protein
MFECGEJE_00581	CDS	1455	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
MFECGEJE_00582	CDS	543				hypothetical protein
MFECGEJE_00583	CDS	240				hypothetical protein
MFECGEJE_00584	CDS	492	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
MFECGEJE_00585	CDS	123				hypothetical protein
MFECGEJE_00586	CDS	1485	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
MFECGEJE_00587	CDS	744	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
MFECGEJE_00588	CDS	348				hypothetical protein
MFECGEJE_00589	CDS	1902				hypothetical protein
MFECGEJE_00590	CDS	396	hslR		COG1188	Heat shock protein 15
MFECGEJE_00591	CDS	453	asnC		COG1522	Regulatory protein AsnC
MFECGEJE_00592	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
MFECGEJE_00593	CDS	675	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
MFECGEJE_00594	CDS	675	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
MFECGEJE_00595	CDS	2421	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
MFECGEJE_00596	CDS	2289	yhgF		COG2183	Protein YhgF
MFECGEJE_00597	CDS	477	greB		COG0782	Transcription elongation factor GreB
MFECGEJE_00598	CDS	618	fabR		COG1309	HTH-type transcriptional repressor FabR
MFECGEJE_00599	CDS	906	oxyR			Hydrogen peroxide-inducible genes activator
MFECGEJE_00600	CDS	726	PGdx	1.11.1.15	COG0678	Hybrid peroxiredoxin hyPrx5
MFECGEJE_00601	CDS	222	slyX		COG2900	Protein SlyX 
MFECGEJE_00602	CDS	726		5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase
MFECGEJE_00603	CDS	666	dauR		COG2964	Transcriptional regulator DauR
MFECGEJE_00604	CDS	381	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
MFECGEJE_00605	CDS	360	tusC			Protein TusC
MFECGEJE_00606	CDS	288	tusB			Protein TusB
MFECGEJE_00607	CDS	1185	tufB_1		COG0050	Elongation factor Tu 2
MFECGEJE_00608	CDS	2103	fusA		COG0480	Elongation factor G
MFECGEJE_00609	CDS	471	rpsG		COG0049	30S ribosomal protein S7
MFECGEJE_00610	CDS	375	rpsL		COG0048	30S ribosomal protein S12
MFECGEJE_00611	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
MFECGEJE_00612	CDS	1974	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
MFECGEJE_00613	CDS	1272	iaaH	3.5.1.-		Indole-3-acetyl-aspartic acid hydrolase
MFECGEJE_00614	CDS	837				hypothetical protein
MFECGEJE_00615	CDS	438				hypothetical protein
MFECGEJE_00616	CDS	657	pepE	3.4.13.21	COG3340	Peptidase E
MFECGEJE_00617	CDS	1236		3.-.-.-	COG0624	putative hydrolase
MFECGEJE_00618	CDS	417	rseC_1		COG3086	Protein RseC
MFECGEJE_00619	CDS	1308	potE		COG0531	Putrescine transporter PotE
MFECGEJE_00620	CDS	2163	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
MFECGEJE_00621	CDS	195				hypothetical protein
MFECGEJE_00622	CDS	1530				hypothetical protein
MFECGEJE_00623	CDS	933	arcC1	2.7.2.2		Carbamate kinase 1
MFECGEJE_00624	CDS	1005	arcB_2	2.1.3.3	COG0078	Ornithine carbamoyltransferase, catabolic
MFECGEJE_00625	CDS	819	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
MFECGEJE_00626	CDS	483	crcB			Putative fluoride ion transporter CrcB
MFECGEJE_00627	CDS	459	recX			Regulatory protein RecX
MFECGEJE_00628	CDS	1065	recA		COG0468	Protein RecA
MFECGEJE_00629	CDS	654	tfoX		COG3070	DNA transformation protein TfoX
MFECGEJE_00630	rRNA	1536				16S ribosomal RNA
MFECGEJE_00631	tRNA	77				tRNA-Ile(gat)
MFECGEJE_00632	tRNA	76				tRNA-Ala(tgc)
MFECGEJE_00633	rRNA	2897				23S ribosomal RNA
MFECGEJE_00634	rRNA	110				5S ribosomal RNA
MFECGEJE_00635	rRNA	106				5S ribosomal RNA
MFECGEJE_00636	tRNA	77				tRNA-Asp(gtc)
MFECGEJE_00637	tRNA	76				tRNA-Trp(cca)
MFECGEJE_00638	CDS	306	psiE_1		COG3223	Protein PsiE
MFECGEJE_00639	CDS	126	psiE_2			Protein PsiE
MFECGEJE_00640	CDS	1287	hemY		COG3071	Protein HemY
MFECGEJE_00641	CDS	525				hypothetical protein
MFECGEJE_00642	CDS	693			COG2959	putative protein
MFECGEJE_00643	CDS	2532	cyaA	4.6.1.1	COG3072	Adenylate cyclase
MFECGEJE_00644	CDS	1008	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
MFECGEJE_00645	CDS	804	cysE	2.3.1.30	COG1045	Serine acetyltransferase
MFECGEJE_00646	CDS	816	sdhL	1.1.1.25	COG0169	Shikimate dehydrogenase-like protein
MFECGEJE_00647	CDS	1386	sdcS			Sodium-dependent dicarboxylate transporter SdcS
MFECGEJE_00648	CDS	849	folD			Bifunctional protein FolD protein
MFECGEJE_00649	tRNA	77				tRNA-Pro(tgg)
MFECGEJE_00650	tRNA	77				tRNA-Arg(tct)
MFECGEJE_00651	CDS	1287	fucP		COG0738	L-fucose-proton symporter
MFECGEJE_00652	CDS	651	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
MFECGEJE_00653	CDS	435	fucU	5.1.3.29	COG4154	L-fucose mutarotase
MFECGEJE_00654	CDS	1413	fucK	2.7.1.51	COG1070	L-fuculokinase
MFECGEJE_00655	CDS	1770	fucI	5.3.1.25	COG2407	L-fucose isomerase
MFECGEJE_00656	CDS	750	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
MFECGEJE_00657	CDS	2772	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
MFECGEJE_00658	CDS	660	rluA_2	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
MFECGEJE_00659	CDS	579	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
