locus_tag	ftype	length_bp	gene	EC_number	COG	product
JAOMGKNI_00328	CDS	237				hypothetical protein
JAOMGKNI_00329	CDS	204				hypothetical protein
JAOMGKNI_00330	CDS	585				hypothetical protein
JAOMGKNI_00331	CDS	1011	dctP		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
JAOMGKNI_00332	CDS	1284	siaM		COG1593	Sialic acid TRAP transporter large permease protein SiaM
JAOMGKNI_00333	CDS	756	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
JAOMGKNI_00334	CDS	843	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
JAOMGKNI_00335	CDS	984		1.1.1.81	COG0111	Hydroxypyruvate reductase
JAOMGKNI_00336	tRNA	77				tRNA-Thr(ggt)
JAOMGKNI_00337	CDS	675				hypothetical protein
JAOMGKNI_00338	CDS	1305	pyrC_1			Dihydroorotase
JAOMGKNI_00339	CDS	564	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
JAOMGKNI_00340	CDS	606	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
JAOMGKNI_00341	CDS	813	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
JAOMGKNI_00342	CDS	642	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
JAOMGKNI_00343	CDS	1131	pyrC_2	3.5.2.3	COG0044	Dihydroorotase
JAOMGKNI_00344	CDS	1239	estD	3.1.1.1	COG1073	Esterase EstD
JAOMGKNI_00345	CDS	1704				hypothetical protein
JAOMGKNI_00346	CDS	384				hypothetical protein
JAOMGKNI_00347	CDS	285				hypothetical protein
JAOMGKNI_00348	CDS	255				hypothetical protein
JAOMGKNI_00349	CDS	177				hypothetical protein
JAOMGKNI_00350	CDS	1242	entS_1			Enterobactin exporter EntS
JAOMGKNI_00351	CDS	1017	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
JAOMGKNI_00352	CDS	762	tyrA	1.3.1.12	COG0287	Prephenate dehydrogenase
JAOMGKNI_00353	CDS	1266	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
JAOMGKNI_00354	CDS	762	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
JAOMGKNI_00355	CDS	1131	aroC	4.2.3.5	COG0082	Chorismate synthase
JAOMGKNI_00356	CDS	1479	aroB	4.2.3.4		3-dehydroquinate synthase
JAOMGKNI_00357	CDS	435	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
JAOMGKNI_00358	CDS	603				hypothetical protein
	repeat_region	562				
JAOMGKNI_00359	CDS	1215	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
JAOMGKNI_00360	CDS	705	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
JAOMGKNI_00361	CDS	1008	mdtA			Multidrug resistance protein MdtA
JAOMGKNI_00362	CDS	1263				hypothetical protein
JAOMGKNI_00363	CDS	987				hypothetical protein
JAOMGKNI_00364	CDS	1206	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
JAOMGKNI_00365	CDS	207				hypothetical protein
JAOMGKNI_00366	CDS	915	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
JAOMGKNI_00367	CDS	1071				hypothetical protein
JAOMGKNI_00368	CDS	351	mazG_1	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
JAOMGKNI_00369	CDS	324				hypothetical protein
JAOMGKNI_00370	CDS	843	nfo	3.1.21.2	COG0648	putative endonuclease 4
JAOMGKNI_00371	CDS	1650	rqcH			Rqc2 RqcH
JAOMGKNI_00372	CDS	1326	mgtA	2.4.1.25	COG0366	4-alpha-glucanotransferase
JAOMGKNI_00373	CDS	1356	apeA	3.4.11.-	COG1362	putative M18 family aminopeptidase 1
JAOMGKNI_00374	CDS	642	nth_1	4.2.99.18	COG0177	Endonuclease III
JAOMGKNI_00375	CDS	678				putative protein
JAOMGKNI_00376	CDS	1110				hypothetical protein
JAOMGKNI_00377	CDS	444				hypothetical protein
JAOMGKNI_00378	CDS	729	kaiC	2.7.11.1	COG0467	Circadian clock protein kinase KaiC
JAOMGKNI_00379	CDS	459	argR		COG1438	Arginine repressor
JAOMGKNI_00380	CDS	3003	swrC		COG0841	Swarming motility protein SwrC
JAOMGKNI_00381	CDS	1791	dnaK		COG0443	Chaperone protein DnaK
JAOMGKNI_00382	CDS	444				hypothetical protein
JAOMGKNI_00383	CDS	588	pduL	2.3.1.222	COG4869	Phosphate propanoyltransferase
JAOMGKNI_00384	CDS	726	yfcA		COG0730	putative membrane transporter protein YfcA
	repeat_region	566				
JAOMGKNI_00385	CDS	624	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
JAOMGKNI_00386	CDS	330	gpsA_2	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
JAOMGKNI_00387	CDS	1332	npr	1.11.1.1	COG0446	NADH peroxidase
JAOMGKNI_00388	CDS	210				hypothetical protein
JAOMGKNI_00389	CDS	129				hypothetical protein
JAOMGKNI_00390	CDS	1350	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
JAOMGKNI_00391	CDS	663	nth_2	4.2.99.18		Endonuclease III
JAOMGKNI_00392	CDS	501	nox	1.6.99.3	COG0778	NADH dehydrogenase
JAOMGKNI_00393	CDS	552				hypothetical protein
JAOMGKNI_00394	CDS	1956				hypothetical protein
JAOMGKNI_00395	CDS	966	rutE	1.1.1.298		malonic semialdehyde reductase RutE
JAOMGKNI_00396	CDS	1011				hypothetical protein
JAOMGKNI_00397	CDS	1086				hypothetical protein
JAOMGKNI_00398	CDS	918	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
	repeat_region	1629				
JAOMGKNI_00399	CDS	1221	treT	2.4.1.245		Trehalose synthase
JAOMGKNI_00400	CDS	1116				hypothetical protein
JAOMGKNI_00401	CDS	738				hypothetical protein
JAOMGKNI_00402	CDS	1278	padH	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit epsilon
JAOMGKNI_00403	CDS	456	cooF		COG1142	Iron-sulfur protein
JAOMGKNI_00404	CDS	1524	rsxB_3	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
JAOMGKNI_00405	CDS	1134	purF_1	2.4.2.14		Amidophosphoribosyltransferase
JAOMGKNI_00406	tRNA	74				tRNA-Gln(ctg)
JAOMGKNI_00407	CDS	678	czcR			Transcriptional activator protein CzcR
JAOMGKNI_00408	CDS	1218	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
JAOMGKNI_00409	CDS	555	tdk	2.7.1.21	COG1435	Thymidine kinase
JAOMGKNI_00410	CDS	1308	amtB			Ammonia channel
JAOMGKNI_00411	CDS	342	glnB		COG0347	Nitrogen regulatory protein P-II
JAOMGKNI_00412	CDS	510	tadA	3.5.4.33		tRNA-specific adenosine deaminase
JAOMGKNI_00413	CDS	801				hypothetical protein
JAOMGKNI_00414	CDS	603	padE_1	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit gamma
JAOMGKNI_00415	CDS	483				hypothetical protein
JAOMGKNI_00416	CDS	1035	cheB_2	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
JAOMGKNI_00417	CDS	816				hypothetical protein
JAOMGKNI_00418	CDS	450				hypothetical protein
JAOMGKNI_00419	CDS	1152	nagK	2.7.1.59		N-acetyl-D-glucosamine kinase
JAOMGKNI_00420	CDS	1188	iolM	1.1.1.-	COG1063	scyllo-inosose 3-dehydrogenase
JAOMGKNI_00421	CDS	972	iolN	3.7.1.-	COG1402	3-dehydro-scyllo-inosose hydrolase
JAOMGKNI_00422	CDS	1005	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
JAOMGKNI_00423	CDS	861				hypothetical protein
JAOMGKNI_00424	CDS	813	iolO	5.1.3.-	COG1082	5-keto-L-gluconate epimerase
JAOMGKNI_00425	CDS	822	efeU		COG0672	Ferrous iron permease EfeU
JAOMGKNI_00426	CDS	1332				hypothetical protein
JAOMGKNI_00427	CDS	885	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
JAOMGKNI_00428	CDS	849	sugB_1		COG0395	Trehalose transport system permease protein SugB
JAOMGKNI_00429	CDS	1080	ugpC	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
JAOMGKNI_00430	CDS	915				hypothetical protein
JAOMGKNI_00431	CDS	1095	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
JAOMGKNI_00432	CDS	891				hypothetical protein
JAOMGKNI_00433	CDS	987	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
JAOMGKNI_00434	CDS	1218	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
JAOMGKNI_00435	CDS	1995				hypothetical protein
JAOMGKNI_00436	CDS	1308	namA	1.6.99.1		NADPH dehydrogenase
JAOMGKNI_00437	CDS	1971	mcp1_2		COG0840	Methyl-accepting chemotaxis protein 1
JAOMGKNI_00438	CDS	816	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
JAOMGKNI_00439	CDS	861	melD_2		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
JAOMGKNI_00440	CDS	1272				hypothetical protein
JAOMGKNI_00441	CDS	1098	pelA	4.2.2.22	COG3866	Pectate trisaccharide-lyase
JAOMGKNI_00442	CDS	1413	aglA_1	3.2.1.20	COG1486	Alpha-glucosidase
JAOMGKNI_00443	CDS	480	axeA_2	3.1.1.41	COG3458	Cephalosporin-C deacetylase
JAOMGKNI_00444	CDS	1098	camD	1.1.1.327		5-exo-hydroxycamphor dehydrogenase
JAOMGKNI_00445	CDS	1341	pehX	3.2.1.82		Exo-poly-alpha-D-galacturonosidase
JAOMGKNI_00446	CDS	1410	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
JAOMGKNI_00447	CDS	645	rspR		COG1802	HTH-type transcriptional repressor RspR
JAOMGKNI_00448	CDS	1446				hypothetical protein
JAOMGKNI_00449	CDS	759	gno	1.1.1.-		Gluconate 5-dehydrogenase
JAOMGKNI_00450	CDS	1278				hypothetical protein
JAOMGKNI_00451	CDS	1431	xylB_3	2.7.1.17	COG1070	Xylulose kinase
JAOMGKNI_00452	CDS	1377	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
JAOMGKNI_00453	CDS	1215	der_1			GTPase Der
JAOMGKNI_00454	CDS	516	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JAOMGKNI_00455	CDS	1143	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
JAOMGKNI_00456	CDS	2136	bamA			Outer membrane protein assembly factor BamA
JAOMGKNI_00457	CDS	663	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
JAOMGKNI_00458	CDS	153				hypothetical protein
JAOMGKNI_00459	tRNA	76				tRNA-Met(cat)
JAOMGKNI_00460	tRNA	73				tRNA-Met(cat)
JAOMGKNI_00461	tRNA	76				tRNA-Thr(tgt)
JAOMGKNI_00462	tRNA	87				tRNA-Tyr(gta)
JAOMGKNI_00463	CDS	150	rpmG2			50S ribosomal protein L33 2
JAOMGKNI_00464	tRNA	76				tRNA-Trp(cca)
JAOMGKNI_00465	CDS	198	secE			Protein translocase subunit SecE
JAOMGKNI_00466	CDS	1062	nusG		COG0250	Transcription termination/antitermination protein NusG
JAOMGKNI_00467	CDS	426	rplK		COG0080	50S ribosomal protein L11
JAOMGKNI_00468	CDS	702	rplA		COG0081	50S ribosomal protein L1
JAOMGKNI_00469	CDS	540	rplJ		COG0244	50S ribosomal protein L10
JAOMGKNI_00470	CDS	387	rplL		COG0222	50S ribosomal protein L7/L12
JAOMGKNI_00471	CDS	3792	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
JAOMGKNI_00472	CDS	5073	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
JAOMGKNI_00473	CDS	1845	dppA_1		COG0747	Periplasmic dipeptide transport protein
JAOMGKNI_00474	CDS	2529	dnaE2	2.7.7.7		Error-prone DNA polymerase
JAOMGKNI_00475	CDS	846	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
JAOMGKNI_00476	CDS	561	lspA	3.4.23.36		Lipoprotein signal peptidase
JAOMGKNI_00477	CDS	849	cheR	2.1.1.80		Chemotaxis protein methyltransferase
JAOMGKNI_00478	CDS	717				hypothetical protein
JAOMGKNI_00479	CDS	762			COG0217	putative transcriptional regulatory protein
JAOMGKNI_00480	CDS	1338				hypothetical protein
JAOMGKNI_00481	CDS	369	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
JAOMGKNI_00482	CDS	594				hypothetical protein
JAOMGKNI_00483	CDS	897				hypothetical protein
JAOMGKNI_00484	CDS	630				hypothetical protein
JAOMGKNI_00485	CDS	567	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
JAOMGKNI_00486	CDS	882	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
JAOMGKNI_00487	CDS	1296				hypothetical protein
JAOMGKNI_00488	tRNA	89				tRNA-Ser(tga)
JAOMGKNI_00489	CDS	1254				hypothetical protein
JAOMGKNI_00490	CDS	1203	omp-alpha_1			Outer membrane protein alpha
JAOMGKNI_00491	CDS	1206	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
JAOMGKNI_00492	CDS	204	secG			Protein-export membrane protein SecG
JAOMGKNI_00493	CDS	2751	uvrA		COG0178	UvrABC system protein A
JAOMGKNI_00494	CDS	1149				hypothetical protein
JAOMGKNI_00495	tRNA	75				tRNA-Gly(gcc)
JAOMGKNI_00496	tRNA	87				tRNA-Leu(tag)
JAOMGKNI_00497	tRNA	76				tRNA-Lys(ttt)
JAOMGKNI_00498	CDS	4248				hypothetical protein
JAOMGKNI_00499	CDS	708	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
JAOMGKNI_00500	CDS	951	thiY		COG0715	Formylaminopyrimidine-binding protein
JAOMGKNI_00501	CDS	753	ribX			Riboflavin transport system permease protein RibX
JAOMGKNI_00502	CDS	285				hypothetical protein
JAOMGKNI_00503	CDS	309	sufT			Fe-S protein maturation auxiliary factor SufT
JAOMGKNI_00504	CDS	849	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
JAOMGKNI_00505	CDS	480				hypothetical protein
JAOMGKNI_00506	CDS	735	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
JAOMGKNI_00507	CDS	606				hypothetical protein
JAOMGKNI_00508	CDS	987	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
JAOMGKNI_00509	CDS	690	scpA			Segregation and condensation protein A
JAOMGKNI_00510	CDS	504	scpB		COG1386	Segregation and condensation protein B
JAOMGKNI_00511	CDS	1257				hypothetical protein
JAOMGKNI_00512	CDS	561	polC_1	2.7.7.7		DNA polymerase III PolC-type
JAOMGKNI_00513	CDS	855				hypothetical protein
JAOMGKNI_00514	CDS	993	oppD_5		COG0444	Oligopeptide transport ATP-binding protein OppD
JAOMGKNI_00515	CDS	489				hypothetical protein
JAOMGKNI_00516	CDS	1155	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
JAOMGKNI_00517	CDS	1005	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
JAOMGKNI_00518	CDS	942	gsiD		COG1173	Glutathione transport system permease protein GsiD
JAOMGKNI_00519	CDS	1038	dppB_1		COG0601	Dipeptide transport system permease protein DppB
JAOMGKNI_00520	tmRNA	356	ssrA			transfer-messenger RNA, SsrA
JAOMGKNI_00521	CDS	279	groS		COG0234	10 kDa chaperonin
JAOMGKNI_00522	CDS	1617	groL			60 kDa chaperonin
JAOMGKNI_00523	CDS	198				hypothetical protein
JAOMGKNI_00524	CDS	1800	ymdB	3.1.1.106		O-acetyl-ADP-ribose deacetylase
JAOMGKNI_00525	CDS	930	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
JAOMGKNI_00526	CDS	519	mntR			HTH-type transcriptional regulator MntR
JAOMGKNI_00527	CDS	579	tmung	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
JAOMGKNI_00528	CDS	375				hypothetical protein
JAOMGKNI_00529	CDS	1506	comM		COG0606	Competence protein ComM
JAOMGKNI_00530	CDS	1734	proS	6.1.1.15		Proline--tRNA ligase
JAOMGKNI_00531	CDS	912				hypothetical protein
JAOMGKNI_00532	CDS	1056				hypothetical protein
JAOMGKNI_00533	CDS	615				hypothetical protein
JAOMGKNI_00534	CDS	195				hypothetical protein
JAOMGKNI_00535	CDS	930				hypothetical protein
JAOMGKNI_00536	CDS	1077	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
JAOMGKNI_00537	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
JAOMGKNI_00538	CDS	1392	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
JAOMGKNI_00539	CDS	630				hypothetical protein
JAOMGKNI_00540	CDS	765	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
JAOMGKNI_00541	CDS	918	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
JAOMGKNI_00542	CDS	273	hfq		COG1923	RNA-binding protein Hfq
JAOMGKNI_00543	CDS	1221	hflX		COG2262	GTPase HflX
JAOMGKNI_00544	CDS	942	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
JAOMGKNI_00545	CDS	213				hypothetical protein
JAOMGKNI_00546	CDS	1170	oppF_4		COG4608	Oligopeptide transport ATP-binding protein OppF
JAOMGKNI_00547	CDS	1740			COG0747	putative ABC transporter-binding protein
JAOMGKNI_00548	CDS	966	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
JAOMGKNI_00549	CDS	1551				hypothetical protein
JAOMGKNI_00550	CDS	582	sigH		COG1595	RNA polymerase sigma-H factor
JAOMGKNI_00551	CDS	618				hypothetical protein
JAOMGKNI_00552	CDS	585				hypothetical protein
JAOMGKNI_00553	CDS	2277	smc_1			Chromosome partition protein Smc
JAOMGKNI_00554	CDS	855	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
JAOMGKNI_00555	CDS	1269	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
JAOMGKNI_00556	CDS	819	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
JAOMGKNI_00557	CDS	495	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
JAOMGKNI_00558	CDS	1131		1.1.1.38		NAD-dependent malic enzyme
JAOMGKNI_00559	CDS	1239				hypothetical protein
JAOMGKNI_00560	CDS	735	lnrL_2	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
JAOMGKNI_00561	CDS	846	thrB	2.7.1.39	COG0083	Homoserine kinase
JAOMGKNI_00562	CDS	1041	thrC	4.2.3.1	COG0498	Threonine synthase
JAOMGKNI_00563	CDS	2163	pyrH_1			Uridylate kinase
JAOMGKNI_00564	CDS	1746	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
JAOMGKNI_00565	CDS	516	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
JAOMGKNI_00566	CDS	1011	ilvC	1.1.1.382		Ketol-acid reductoisomerase (NAD(+))
JAOMGKNI_00567	CDS	1665	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
JAOMGKNI_00568	CDS	1617	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
JAOMGKNI_00569	CDS	1542	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
JAOMGKNI_00570	CDS	1254	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
JAOMGKNI_00571	CDS	498	DmdB_2	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
JAOMGKNI_00572	CDS	1065	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
JAOMGKNI_00573	CDS	3300	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
JAOMGKNI_00574	CDS	1179	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
JAOMGKNI_00575	CDS	732				hypothetical protein
JAOMGKNI_00576	CDS	549				hypothetical protein
JAOMGKNI_00577	CDS	1056	corA		COG0598	Cobalt/magnesium transport protein CorA
JAOMGKNI_00578	CDS	540				hypothetical protein
JAOMGKNI_00579	CDS	552				hypothetical protein
JAOMGKNI_00580	CDS	1380				hypothetical protein
JAOMGKNI_00581	CDS	462				hypothetical protein
JAOMGKNI_00582	CDS	669	sfsA		COG1489	Sugar fermentation stimulation protein A
JAOMGKNI_00583	CDS	195				hypothetical protein
JAOMGKNI_00584	CDS	414	cymR_1			HTH-type transcriptional regulator CymR
JAOMGKNI_00585	CDS	1665				hypothetical protein
JAOMGKNI_00586	CDS	657				hypothetical protein
JAOMGKNI_00587	CDS	885	ftsY		COG0552	Signal recognition particle receptor FtsY
JAOMGKNI_00588	CDS	1380				hypothetical protein
JAOMGKNI_00589	CDS	1152	epsN	2.6.1.-	COG0399	Putative pyridoxal phosphate-dependent aminotransferase EpsN
JAOMGKNI_00590	CDS	1464	lnt	2.3.1.269		Apolipoprotein N-acyltransferase
JAOMGKNI_00591	CDS	1008	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
JAOMGKNI_00592	CDS	498	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
JAOMGKNI_00593	CDS	4104	polC_2	2.7.7.7	COG2176	DNA polymerase III PolC-type
JAOMGKNI_00594	CDS	540				hypothetical protein
JAOMGKNI_00595	CDS	768	proC	1.5.1.2		Pyrroline-5-carboxylate reductase
JAOMGKNI_00596	tRNA	76				tRNA-Thr(cgt)
JAOMGKNI_00597	CDS	1224	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
JAOMGKNI_00598	CDS	1833	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
JAOMGKNI_00599	CDS	423				hypothetical protein
JAOMGKNI_00600	CDS	1461				hypothetical protein
JAOMGKNI_00601	CDS	1305	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
JAOMGKNI_00602	CDS	708	glpG	3.4.21.105		Rhomboid protease GlpG
JAOMGKNI_00603	CDS	1062	iolX	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
JAOMGKNI_00604	CDS	906	eamA		COG0697	putative amino-acid metabolite efflux pump
JAOMGKNI_00605	CDS	1638		3.6.1.1		Cobalt-dependent inorganic pyrophosphatase
JAOMGKNI_00606	CDS	1008	mreB		COG1077	Cell shape-determining protein MreB
JAOMGKNI_00607	CDS	177				hypothetical protein
JAOMGKNI_00608	CDS	480				hypothetical protein
JAOMGKNI_00609	CDS	345				hypothetical protein
JAOMGKNI_00610	CDS	1674	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
JAOMGKNI_00611	CDS	729	glnQ			Glutamine transport ATP-binding protein GlnQ
JAOMGKNI_00612	CDS	651	yecS		COG0765	L-cystine transport system permease protein YecS
JAOMGKNI_00613	CDS	741	artJ		COG0834	ABC transporter arginine-binding protein 1
JAOMGKNI_00614	CDS	1317	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
JAOMGKNI_00615	CDS	1260				hypothetical protein
JAOMGKNI_00616	CDS	1263				hypothetical protein
JAOMGKNI_00617	CDS	453				hypothetical protein
JAOMGKNI_00618	CDS	1638				hypothetical protein
JAOMGKNI_00619	CDS	1641				hypothetical protein
JAOMGKNI_00620	CDS	1344				hypothetical protein
JAOMGKNI_00621	CDS	309				hypothetical protein
JAOMGKNI_00622	CDS	456				hypothetical protein
JAOMGKNI_00623	CDS	387	rpsF		COG0360	30S ribosomal protein S6
JAOMGKNI_00624	CDS	426	ssb		COG0629	Single-stranded DNA-binding protein
JAOMGKNI_00625	CDS	228	rpsR			30S ribosomal protein S18
JAOMGKNI_00626	CDS	348				hypothetical protein
JAOMGKNI_00627	CDS	876	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
JAOMGKNI_00628	CDS	711				queuosine precursor transporter
JAOMGKNI_00629	CDS	1092	gtf3	2.4.1.-		Glucosyltransferase 3
JAOMGKNI_00630	CDS	1125	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
JAOMGKNI_00631	CDS	411				hypothetical protein
JAOMGKNI_00632	CDS	351				hypothetical protein
JAOMGKNI_00633	CDS	1134				hypothetical protein
JAOMGKNI_00634	CDS	1398				hypothetical protein
JAOMGKNI_00635	CDS	3798				hypothetical protein
JAOMGKNI_00636	CDS	1194	tuaC	2.4.-.-	COG0438	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
JAOMGKNI_00637	CDS	1440				hypothetical protein
JAOMGKNI_00638	CDS	858				hypothetical protein
JAOMGKNI_00639	CDS	1167	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JAOMGKNI_00640	CDS	1047	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JAOMGKNI_00641	CDS	1152				hypothetical protein
JAOMGKNI_00642	CDS	1146				hypothetical protein
JAOMGKNI_00643	CDS	1176	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JAOMGKNI_00644	CDS	1062				hypothetical protein
JAOMGKNI_00645	CDS	1257				hypothetical protein
JAOMGKNI_00646	CDS	1041		5.1.3.2	COG1088	UDP-glucose 4-epimerase
JAOMGKNI_00647	CDS	1305				hypothetical protein
JAOMGKNI_00648	CDS	1227				hypothetical protein
JAOMGKNI_00649	CDS	411				hypothetical protein
JAOMGKNI_00650	CDS	363				hypothetical protein
JAOMGKNI_00651	CDS	234				hypothetical protein
JAOMGKNI_00652	CDS	210				hypothetical protein
JAOMGKNI_00653	CDS	126				hypothetical protein
JAOMGKNI_00654	CDS	2979				hypothetical protein
JAOMGKNI_00655	CDS	1203				hypothetical protein
JAOMGKNI_00656	CDS	606	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
JAOMGKNI_00657	CDS	624				hypothetical protein
JAOMGKNI_00658	CDS	798				hypothetical protein
JAOMGKNI_00659	CDS	1407				hypothetical protein
JAOMGKNI_00660	CDS	1923				hypothetical protein
JAOMGKNI_00661	CDS	846	nadE_1	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
JAOMGKNI_00662	CDS	531				hypothetical protein
JAOMGKNI_00663	CDS	483	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
JAOMGKNI_00664	CDS	399				hypothetical protein
JAOMGKNI_00665	CDS	489				hypothetical protein
JAOMGKNI_00666	CDS	735				hypothetical protein
JAOMGKNI_00667	CDS	807	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
JAOMGKNI_00668	CDS	861	clsA	2.7.8.-		Cardiolipin synthase A
JAOMGKNI_00669	CDS	1332	miaB_2	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
JAOMGKNI_00670	CDS	882	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
JAOMGKNI_00671	CDS	393	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
